,angry,disgust,fear,happy,neutral,sad,surprise
angry,0.5777777777777777,0.0,0.022222222222222223,0.0,0.28888888888888886,0.1111111111111111,0.0
disgust,0.6101694915254238,0.288135593220339,0.0,0.01694915254237288,0.0847457627118644,0.0,0.0
fear,0.32,0.0,0.24,0.12,0.04,0.16,0.12
happy,0.0,0.0,0.0,0.9565217391304348,0.043478260869565216,0.0,0.0
neutral,0.04384485666104553,0.0,0.01854974704890388,0.003372681281618887,0.8650927487352446,0.06913996627318718,0.0
sad,0.14285714285714285,0.0,0.10714285714285714,0.0,0.21428571428571427,0.5357142857142857,0.0
surprise,0.060240963855421686,0.0,0.024096385542168676,0.012048192771084338,0.03614457831325301,0.0,0.8674698795180723
