,angry,disgust,fear,happy,neutral,sad,surprise
angry,0.4444444444444444,0.0,0.022222222222222223,0.0,0.2,0.3333333333333333,0.0
disgust,0.6610169491525424,0.15254237288135594,0.0,0.05084745762711865,0.05084745762711865,0.0847457627118644,0.0
fear,0.12,0.0,0.36,0.16,0.12,0.2,0.04
happy,0.0,0.0,0.0,1.0,0.0,0.0,0.0
neutral,0.01011804384485666,0.0,0.025295109612141653,0.013490725126475547,0.8111298482293423,0.1399662731871838,0.0
sad,0.03571428571428571,0.0,0.03571428571428571,0.0,0.14285714285714285,0.7857142857142857,0.0
surprise,0.03614457831325301,0.0,0.07228915662650602,0.060240963855421686,0.03614457831325301,0.03614457831325301,0.7590361445783133
