,surprise,fear,disgust,happy,sad,angry,neutral
surprise,0.9759036144578314,0.0,0.0,0.0,0.0,0.0,0.024096385542168676
fear,0.2,0.24,0.08,0.0,0.48,0.0,0.0
disgust,0.0,0.0,0.7288135593220338,0.0,0.03389830508474576,0.2033898305084746,0.03389830508474576
happy,0.0,0.0,0.0,1.0,0.0,0.0,0.0
sad,0.03571428571428571,0.0,0.07142857142857142,0.0,0.7857142857142857,0.03571428571428571,0.07142857142857142
angry,0.0,0.0,0.4444444444444444,0.022222222222222223,0.2222222222222222,0.1111111111111111,0.2
neutral,0.006745362563237774,0.0,0.006745362563237774,0.013490725126475547,0.03709949409780776,0.003372681281618887,0.9325463743676222
