,surprise,fear,disgust,happy,sad,angry,neutral
surprise,0.9879518072289156,0.0,0.0,0.0,0.0,0.0,0.012048192771084338
fear,0.04,0.44,0.0,0.04,0.48,0.0,0.0
disgust,0.0,0.0,0.8305084745762712,0.01694915254237288,0.01694915254237288,0.11864406779661017,0.01694915254237288
happy,0.0,0.0,0.0,1.0,0.0,0.0,0.0
sad,0.0,0.0,0.07142857142857142,0.0,0.8571428571428571,0.0,0.07142857142857142
angry,0.0,0.0,0.5333333333333333,0.06666666666666667,0.13333333333333333,0.044444444444444446,0.2222222222222222
neutral,0.0016863406408094434,0.00505902192242833,0.003372681281618887,0.0387858347386172,0.11467116357504216,0.0,0.836424957841484
