Epoch,Test Accuracy,Test Loss,Test F1-score,Test Precision,Test Recall,Val Accuracy,Val Loss,Val F1-score,Val Precision,Val Recall,Train Accuracy,Train Loss,Train F1-score,Train Precision,Train Recall
1,0.1855,nan,0.0935,0.1409,0.1643,0.1914,nan,0.0929,0.1635,0.1444,0.1898,2.0274,0.1829,0.1819,0.1890
2,0.2080,nan,0.1445,0.2165,0.1981,0.2020,nan,0.1414,0.2020,0.2159,0.1730,2.0017,0.1652,0.1669,0.1718
3,0.2927,1.8608,0.2106,0.2589,0.2197,0.2701,1.8685,0.1894,0.1971,0.2365,0.2225,1.9156,0.2134,0.2136,0.2229
4,0.2907,nan,0.2351,0.3271,0.2951,0.2912,nan,0.2361,0.2919,0.3305,0.2945,1.8071,0.2806,0.2788,0.2948
5,0.5124,nan,0.4079,0.4510,0.4155,0.5084,nan,0.4121,0.4138,0.4608,0.3849,1.6142,0.3714,0.3716,0.3840
6,0.5196,1.3316,0.4265,0.4912,0.4366,0.5022,1.3396,0.4147,0.4227,0.4754,0.4667,1.4356,0.4640,0.4653,0.4667
7,0.5583,1.1907,0.4797,0.5681,0.4857,0.5438,1.2292,0.4644,0.4775,0.5439,0.5157,1.3021,0.5143,0.5159,0.5157
8,0.6186,1.0570,0.5383,0.5816,0.5268,0.6114,1.1098,0.5221,0.5143,0.5611,0.5499,1.2154,0.5485,0.5484,0.5496
9,0.5720,1.2108,0.4993,0.5771,0.4949,0.5556,1.2682,0.4813,0.4831,0.5483,0.5800,1.1491,0.5799,0.5807,0.5801
10,0.6952,0.8648,0.6084,0.6597,0.5867,0.6790,0.8908,0.5933,0.5753,0.6437,0.6481,0.9626,0.6490,0.6498,0.6490
11,0.7037,0.8359,0.6128,0.6519,0.5922,0.7006,0.8482,0.6089,0.5892,0.6490,0.6747,0.8838,0.6758,0.6760,0.6764
12,0.6718,0.9289,0.5956,0.6397,0.5795,0.6672,0.9495,0.5888,0.5709,0.6382,0.7030,0.8183,0.7033,0.7035,0.7035
13,0.7119,0.8357,0.6230,0.6593,0.6077,0.6945,0.8762,0.6029,0.5854,0.6421,0.7186,0.7723,0.7189,0.7201,0.7187
14,0.7115,0.8307,0.6258,0.6637,0.6142,0.7059,0.8482,0.6142,0.6007,0.6498,0.7359,0.7377,0.7365,0.7370,0.7367
15,0.7040,0.8526,0.6105,0.6516,0.5881,0.7022,0.8624,0.6138,0.5903,0.6579,0.7565,0.6730,0.7570,0.7573,0.7572
16,0.7089,0.8349,0.6225,0.6737,0.6001,0.7010,0.8471,0.6115,0.5925,0.6577,0.7664,0.6484,0.7660,0.7662,0.7662
17,0.7265,0.8038,0.6303,0.6569,0.6158,0.7173,0.8269,0.6255,0.6088,0.6534,0.7845,0.6062,0.7855,0.7854,0.7861
18,0.6610,1.0290,0.5785,0.6537,0.5554,0.6501,1.0877,0.5676,0.5482,0.6368,0.7942,0.5713,0.7939,0.7939,0.7944
19,0.7353,0.7666,0.6454,0.6833,0.6235,0.7193,0.8172,0.6272,0.6056,0.6649,0.8292,0.4823,0.8296,0.8303,0.8295
20,0.7376,0.7832,0.6530,0.6797,0.6405,0.7324,0.8231,0.6462,0.6279,0.6768,0.8442,0.4382,0.8446,0.8450,0.8448
21,0.7520,0.7444,0.6585,0.6858,0.6431,0.7352,0.8090,0.6420,0.6266,0.6699,0.8513,0.4296,0.8517,0.8519,0.8520
22,0.7295,0.8239,0.6314,0.6705,0.6113,0.7075,0.8813,0.6171,0.5945,0.6629,0.8672,0.3823,0.8651,0.8652,0.8655
23,0.7640,0.7274,0.6693,0.6861,0.6587,0.7434,0.7826,0.6512,0.6365,0.6737,0.8630,0.3899,0.8638,0.8639,0.8642
24,0.7471,0.7884,0.6548,0.6819,0.6407,0.7271,0.8426,0.6405,0.6224,0.6745,0.8638,0.3709,0.8645,0.8649,0.8645
25,0.7601,0.7717,0.6745,0.6980,0.6606,0.7340,0.8466,0.6435,0.6285,0.6689,0.8750,0.3606,0.8758,0.8759,0.8760
26,0.7630,0.7623,0.6731,0.6914,0.6641,0.7336,0.8378,0.6395,0.6296,0.6613,0.8833,0.3315,0.8829,0.8829,0.8833
27,0.7702,0.7611,0.6748,0.6941,0.6622,0.7393,0.8192,0.6408,0.6258,0.6647,0.8914,0.3222,0.8900,0.8903,0.8899
28,0.7702,0.7562,0.6765,0.6976,0.6605,0.7381,0.8283,0.6412,0.6238,0.6659,0.9013,0.2860,0.9008,0.9008,0.9009
29,0.7660,0.7535,0.6781,0.6905,0.6768,0.7381,0.8135,0.6426,0.6336,0.6584,0.9001,0.2817,0.8986,0.8989,0.8988
30,0.7692,0.7344,0.6787,0.6905,0.6710,0.7507,0.8074,0.6525,0.6426,0.6656,0.9045,0.2761,0.9032,0.9030,0.9036
31,0.7718,0.7384,0.6833,0.6968,0.6732,0.7483,0.8052,0.6577,0.6433,0.6762,0.9107,0.2594,0.9103,0.9104,0.9104
32,0.7712,0.7499,0.6900,0.6966,0.6928,0.7470,0.8148,0.6556,0.6485,0.6672,0.9124,0.2578,0.9121,0.9121,0.9123
33,0.7764,0.7548,0.6853,0.6937,0.6839,0.7540,0.8211,0.6633,0.6559,0.6742,0.9133,0.2542,0.9117,0.9120,0.9117
34,0.7709,0.7593,0.6838,0.6998,0.6738,0.7479,0.8267,0.6540,0.6384,0.6762,0.9146,0.2457,0.9145,0.9146,0.9144
35,0.7679,0.7817,0.6798,0.6940,0.6728,0.7434,0.8486,0.6523,0.6410,0.6691,0.9131,0.2492,0.9132,0.9134,0.9132
36,0.7728,0.7631,0.6883,0.7025,0.6810,0.7491,0.8277,0.6587,0.6457,0.6781,0.9189,0.2350,0.9187,0.9187,0.9188
