,surprise,fear,disgust,happy,sad,angry,neutral
surprise,0.9397590361445783,0.0,0.0,0.024096385542168676,0.0,0.012048192771084338,0.024096385542168676
fear,0.2,0.12,0.0,0.04,0.52,0.08,0.04
disgust,0.01694915254237288,0.0,0.6949152542372882,0.01694915254237288,0.01694915254237288,0.1694915254237288,0.0847457627118644
happy,0.014492753623188406,0.0,0.0,0.9855072463768116,0.0,0.0,0.0
sad,0.0,0.0,0.07142857142857142,0.0,0.6785714285714286,0.0,0.25
angry,0.044444444444444446,0.0,0.37777777777777777,0.044444444444444446,0.17777777777777778,0.06666666666666667,0.28888888888888886
neutral,0.016863406408094434,0.0,0.0,0.08431703204047218,0.021922428330522766,0.0,0.8768971332209107
