Epoch,Test Accuracy,Test Loss,Test F1-score,Test Precision,Test Recall,Val Accuracy,Val Loss,Val F1-score,Val Precision,Val Recall,Train Accuracy,Train Loss,Train F1-score,Train Precision,Train Recall
1,0.6881,0.8910,0.6122,0.6914,0.5942,0.6872,0.8783,0.6198,0.5963,0.7063,0.5883,1.1402,0.5870,0.5874,0.5868
2,0.6600,1.0951,0.5807,0.6489,0.6051,0.6513,1.1442,0.5803,0.6038,0.6604,0.7650,0.6754,0.7653,0.7659,0.7651
3,0.7370,0.7493,0.6537,0.6908,0.6495,0.7422,0.7584,0.6594,0.6519,0.6977,0.8120,0.5257,0.8129,0.8136,0.8123
4,0.7725,0.7191,0.7056,0.7450,0.6861,0.7625,0.7793,0.6934,0.6692,0.7355,0.8521,0.4341,0.8525,0.8526,0.8525
5,0.7471,0.8206,0.6724,0.7254,0.6466,0.7389,0.8490,0.6573,0.6329,0.7124,0.8743,0.3615,0.8738,0.8741,0.8737
6,0.7621,0.7500,0.6701,0.7072,0.6605,0.7690,0.7548,0.6780,0.6700,0.7068,0.8767,0.3498,0.8755,0.8755,0.8757
7,0.8022,0.6630,0.7104,0.7283,0.7021,0.7862,0.7000,0.6969,0.6883,0.7123,0.8999,0.2902,0.8996,0.8998,0.8994
8,0.8100,0.6695,0.7228,0.7363,0.7131,0.7792,0.6944,0.6846,0.6748,0.6981,0.9040,0.2809,0.9041,0.9042,0.9041
9,0.7937,0.6916,0.7022,0.7452,0.6905,0.7890,0.6917,0.7057,0.6939,0.7478,0.9172,0.2464,0.9174,0.9174,0.9175
10,0.8263,0.5811,0.7603,0.7759,0.7501,0.8187,0.6141,0.7511,0.7429,0.7640,0.9554,0.1354,0.9555,0.9555,0.9555
11,0.8406,0.5626,0.7692,0.7713,0.7737,0.8297,0.6087,0.7539,0.7543,0.7577,0.9737,0.0771,0.9732,0.9732,0.9733
12,0.8504,0.5922,0.7790,0.7738,0.7867,0.8346,0.6217,0.7586,0.7666,0.7547,0.9801,0.0623,0.9803,0.9803,0.9804
13,0.8481,0.6096,0.7789,0.7724,0.7890,0.8354,0.6332,0.7603,0.7675,0.7579,0.9832,0.0526,0.9829,0.9829,0.9829
14,0.8442,0.6205,0.7755,0.7685,0.7863,0.8322,0.6778,0.7558,0.7634,0.7517,0.9846,0.0483,0.9848,0.9848,0.9848
15,0.8429,0.6649,0.7722,0.7596,0.7972,0.8261,0.7106,0.7443,0.7582,0.7391,0.9852,0.0432,0.9851,0.9851,0.9851
16,0.8331,0.6891,0.7596,0.7520,0.7786,0.8305,0.7393,0.7539,0.7648,0.7491,0.9862,0.0413,0.9863,0.9863,0.9863
17,0.8435,0.6582,0.7675,0.7683,0.7674,0.8379,0.6973,0.7503,0.7530,0.7493,0.9852,0.0433,0.9850,0.9850,0.9850
18,0.8286,0.7168,0.7540,0.7630,0.7502,0.8138,0.7823,0.7276,0.7318,0.7296,0.9863,0.0407,0.9863,0.9863,0.9863
19,0.8471,0.6494,0.7714,0.7656,0.7816,0.8399,0.7067,0.7560,0.7689,0.7466,0.9915,0.0258,0.9915,0.9915,0.9915
20,0.8501,0.6572,0.7804,0.7734,0.7922,0.8354,0.7292,0.7547,0.7665,0.7477,0.9944,0.0193,0.9944,0.9945,0.9944
21,0.8559,0.6544,0.7876,0.7787,0.8008,0.8371,0.7154,0.7554,0.7722,0.7442,0.9941,0.0189,0.9941,0.9941,0.9941
22,0.8510,0.6461,0.7748,0.7728,0.7788,0.8346,0.7223,0.7562,0.7604,0.7539,0.9945,0.0149,0.9945,0.9945,0.9945
23,0.8507,0.6853,0.7819,0.7751,0.7943,0.8330,0.7474,0.7572,0.7660,0.7526,0.9966,0.0111,0.9966,0.9966,0.9966
24,0.8514,0.6568,0.7756,0.7711,0.7831,0.8411,0.7170,0.7646,0.7794,0.7540,0.9969,0.0124,0.9970,0.9970,0.9970
25,0.8540,0.6600,0.7786,0.7734,0.7864,0.8371,0.7206,0.7561,0.7684,0.7473,0.9970,0.0102,0.9970,0.9971,0.9970
26,0.8533,0.6861,0.7796,0.7721,0.7913,0.8305,0.7635,0.7518,0.7640,0.7454,0.9979,0.0079,0.9978,0.9978,0.9978
27,0.8550,0.6907,0.7851,0.7741,0.8015,0.8354,0.7563,0.7549,0.7739,0.7420,0.9984,0.0068,0.9983,0.9983,0.9983
28,0.8572,0.6938,0.7829,0.7762,0.7923,0.8395,0.7669,0.7620,0.7702,0.7561,0.9987,0.0058,0.9987,0.9987,0.9987
29,0.8598,0.6863,0.7840,0.7762,0.7957,0.8468,0.7587,0.7694,0.7873,0.7587,0.9979,0.0082,0.9979,0.9979,0.9979
30,0.8592,0.6884,0.7845,0.7752,0.7981,0.8448,0.7602,0.7637,0.7802,0.7541,0.9988,0.0043,0.9988,0.9988,0.9988
31,0.8615,0.7033,0.7927,0.7784,0.8161,0.8403,0.7815,0.7588,0.7846,0.7435,0.9985,0.0061,0.9985,0.9984,0.9985
32,0.8605,0.6702,0.7870,0.7750,0.8029,0.8440,0.7479,0.7653,0.7842,0.7517,0.9990,0.0047,0.9990,0.9990,0.9990
33,0.8621,0.6823,0.7892,0.7755,0.8078,0.8452,0.7655,0.7677,0.7866,0.7544,0.9981,0.0068,0.9981,0.9981,0.9981
34,0.8608,0.6749,0.7900,0.7788,0.8053,0.8452,0.7487,0.7686,0.7869,0.7551,0.9990,0.0048,0.9990,0.9990,0.9990
35,0.8608,0.6896,0.7896,0.7753,0.8092,0.8468,0.7591,0.7726,0.7907,0.7586,0.9990,0.0047,0.9990,0.9990,0.9990
36,0.8533,0.7066,0.7778,0.7705,0.7891,0.8415,0.7823,0.7667,0.7793,0.7583,0.9991,0.0041,0.9991,0.9991,0.9991
37,0.8598,0.6807,0.7846,0.7756,0.7978,0.8473,0.7613,0.7731,0.7867,0.7651,0.9985,0.0050,0.9985,0.9985,0.9985
38,0.8595,0.6836,0.7833,0.7710,0.8008,0.8456,0.7623,0.7672,0.7840,0.7566,0.9987,0.0044,0.9987,0.9987,0.9987
39,0.8644,0.6702,0.7920,0.7777,0.8117,0.8501,0.7467,0.7759,0.7938,0.7622,0.9990,0.0042,0.9990,0.9990,0.9990
40,0.8559,0.6942,0.7780,0.7753,0.7821,0.8411,0.7709,0.7651,0.7744,0.7588,0.9992,0.0036,0.9992,0.9992,0.9992
41,0.8634,0.6867,0.7933,0.7744,0.8233,0.8477,0.7621,0.7739,0.7998,0.7570,0.9991,0.0036,0.9991,0.9991,0.9991
42,0.8602,0.7048,0.7836,0.7718,0.8013,0.8489,0.7816,0.7752,0.7948,0.7632,0.9994,0.0032,0.9994,0.9994,0.9994
43,0.8589,0.7016,0.7886,0.7719,0.8133,0.8448,0.7778,0.7696,0.7904,0.7544,0.9995,0.0031,0.9995,0.9995,0.9995
44,0.8582,0.7013,0.7812,0.7703,0.7959,0.8424,0.7783,0.7637,0.7787,0.7533,0.9988,0.0039,0.9988,0.9988,0.9988
45,0.8589,0.7173,0.7842,0.7703,0.8035,0.8424,0.7964,0.7643,0.7869,0.7484,0.9989,0.0036,0.9989,0.9989,0.9989
46,0.8585,0.6856,0.7805,0.7698,0.7941,0.8452,0.7613,0.7666,0.7797,0.7565,0.9995,0.0025,0.9995,0.9995,0.9995
47,0.8582,0.7109,0.7797,0.7695,0.7934,0.8407,0.7843,0.7610,0.7767,0.7503,0.9997,0.0030,0.9997,0.9997,0.9997
48,0.8569,0.7023,0.7826,0.7728,0.7954,0.8436,0.7838,0.7665,0.7804,0.7566,0.9992,0.0032,0.9992,0.9992,0.9992
49,0.8608,0.7079,0.7899,0.7739,0.8132,0.8456,0.7787,0.7703,0.7938,0.7536,0.9994,0.0025,0.9994,0.9994,0.9994
50,0.8582,0.7036,0.7797,0.7704,0.7920,0.8407,0.7803,0.7618,0.7770,0.7514,0.9992,0.0033,0.9992,0.9992,0.9992
51,0.8572,0.6860,0.7807,0.7719,0.7912,0.8448,0.7550,0.7660,0.7811,0.7539,0.9996,0.0027,0.9996,0.9996,0.9996
52,0.8598,0.6866,0.7880,0.7766,0.8059,0.8493,0.7586,0.7757,0.7948,0.7617,0.9989,0.0036,0.9989,0.9989,0.9989
53,0.8550,0.7061,0.7784,0.7673,0.7930,0.8440,0.7804,0.7670,0.7832,0.7555,0.9990,0.0035,0.9990,0.9990,0.9990
54,0.8546,0.6998,0.7752,0.7664,0.7866,0.8444,0.7730,0.7665,0.7791,0.7571,0.9991,0.0033,0.9991,0.9991,0.9991
55,0.8566,0.6852,0.7797,0.7731,0.7890,0.8407,0.7604,0.7625,0.7737,0.7547,0.9987,0.0043,0.9987,0.9987,0.9987
56,0.8572,0.6943,0.7774,0.7698,0.7885,0.8428,0.7718,0.7636,0.7783,0.7550,0.9997,0.0023,0.9997,0.9997,0.9997
57,0.8592,0.7137,0.7833,0.7698,0.8014,0.8436,0.7917,0.7644,0.7802,0.7530,0.9993,0.0029,0.9993,0.9993,0.9993
58,0.8598,0.6982,0.7862,0.7729,0.8031,0.8481,0.7700,0.7738,0.7930,0.7589,0.9993,0.0039,0.9993,0.9993,0.9993
59,0.8572,0.7127,0.7843,0.7732,0.7998,0.8420,0.7826,0.7645,0.7809,0.7529,0.9994,0.0034,0.9994,0.9994,0.9994
