Epoch,Test Accuracy,Test Loss,Test F1-score,Test Precision,Test Recall,Val Accuracy,Val Loss,Val F1-score,Val Precision,Val Recall,Train Accuracy,Train Loss,Train F1-score,Train Precision,Train Recall
41,0.6906,2.1536,0.6845,0.6719,0.7029,0.6877,2.1273,0.6715,0.6989,0.6547,0.9882,0.0347,0.9882,0.9883,0.9882
42,0.6909,2.1110,0.6868,0.6762,0.7018,0.6856,2.0955,0.6687,0.6937,0.6531,0.9861,0.0376,0.9860,0.9860,0.9861
43,0.6923,2.1703,0.6866,0.6748,0.7039,0.6895,2.1483,0.6735,0.7001,0.6574,0.9883,0.0333,0.9883,0.9883,0.9883
44,0.6902,2.1284,0.6841,0.6716,0.7029,0.6893,2.1193,0.6735,0.7015,0.6567,0.9875,0.0362,0.9874,0.9874,0.9875
45,0.6904,2.1232,0.6849,0.6712,0.7046,0.6886,2.1120,0.6715,0.6981,0.6550,0.9881,0.0359,0.9880,0.9880,0.9881
46,0.6899,2.1100,0.6851,0.6746,0.7009,0.6883,2.0846,0.6703,0.6959,0.6550,0.9873,0.0337,0.9874,0.9874,0.9874
47,0.6941,2.0963,0.6882,0.6748,0.7065,0.6900,2.1036,0.6722,0.6979,0.6560,0.9869,0.0371,0.9869,0.9869,0.9869
48,0.6917,2.1580,0.6861,0.6732,0.7052,0.6867,2.1445,0.6681,0.6926,0.6527,0.9882,0.0341,0.9883,0.9883,0.9883
49,0.6925,2.1360,0.6885,0.6773,0.7039,0.6881,2.1326,0.6717,0.6987,0.6551,0.9877,0.0345,0.9877,0.9877,0.9877
50,0.6906,2.1131,0.6846,0.6731,0.7021,0.6888,2.1021,0.6707,0.6961,0.6554,0.9876,0.0349,0.9876,0.9876,0.9876
51,0.6917,2.1794,0.6842,0.6756,0.6958,0.6883,2.1673,0.6698,0.6934,0.6550,0.9881,0.0330,0.9881,0.9882,0.9881
52,0.6911,2.1755,0.6861,0.6757,0.7011,0.6879,2.1602,0.6693,0.6917,0.6550,0.9873,0.0346,0.9872,0.9872,0.9872
53,0.6930,2.1500,0.6874,0.6759,0.7036,0.6876,2.1336,0.6696,0.6925,0.6548,0.9882,0.0345,0.9882,0.9882,0.9882
54,0.6906,2.1353,0.6858,0.6730,0.7042,0.6877,2.1249,0.6700,0.6938,0.6547,0.9876,0.0346,0.9877,0.9877,0.9877
55,0.6909,2.1307,0.6866,0.6773,0.7001,0.6853,2.1089,0.6684,0.6930,0.6532,0.9878,0.0356,0.9878,0.9878,0.9878
56,0.6917,2.0844,0.6870,0.6746,0.7048,0.6881,2.0695,0.6710,0.6956,0.6554,0.9879,0.0330,0.9879,0.9879,0.9879
57,0.6877,2.1330,0.6815,0.6691,0.7004,0.6870,2.1123,0.6709,0.6987,0.6542,0.9889,0.0327,0.9889,0.9889,0.9889
58,0.6882,2.1482,0.6853,0.6728,0.7028,0.6860,2.1398,0.6694,0.6953,0.6530,0.9872,0.0358,0.9872,0.9872,0.9872
59,0.6906,2.1579,0.6831,0.6716,0.6999,0.6870,2.1447,0.6676,0.6921,0.6524,0.9881,0.0340,0.9881,0.9881,0.9881
60,0.6886,2.1234,0.6864,0.6749,0.7018,0.6855,2.1137,0.6682,0.6928,0.6525,0.9874,0.0324,0.9873,0.9874,0.9874
61,0.6911,2.1403,0.6864,0.6743,0.7038,0.6886,2.1269,0.6711,0.6959,0.6553,0.9874,0.0352,0.9874,0.9874,0.9874
62,0.6910,2.1690,0.6851,0.6736,0.7029,0.6846,2.1534,0.6693,0.6981,0.6524,0.9882,0.0327,0.9882,0.9881,0.9882
63,0.6897,2.1512,0.6865,0.6733,0.7070,0.6876,2.1288,0.6729,0.7030,0.6552,0.9886,0.0333,0.9885,0.9885,0.9885
