Epoch,Test Accuracy,Test Loss,Test F1-score,Test Precision,Test Recall,Val Accuracy,Val Loss,Val F1-score,Val Precision,Val Recall,Train Accuracy,Train Loss,Train F1-score,Train Precision,Train Recall
1,0.6077,1.0808,0.5969,0.5975,0.6109,0.5963,1.0793,0.5798,0.5936,0.5801,0.5910,1.0967,0.5882,0.5868,0.5918
2,0.6439,1.0220,0.6350,0.6377,0.6362,0.6343,1.0355,0.6157,0.6155,0.6214,0.7327,0.7333,0.7319,0.7320,0.7331
3,0.6424,1.0737,0.6422,0.6312,0.6701,0.6435,1.0771,0.6317,0.6583,0.6226,0.7962,0.5749,0.7965,0.7968,0.7968
4,0.6658,1.0420,0.6615,0.6476,0.6813,0.6606,1.0675,0.6465,0.6682,0.6318,0.8301,0.4817,0.8299,0.8300,0.8302
5,0.6645,1.1003,0.6510,0.6534,0.6603,0.6595,1.1000,0.6365,0.6432,0.6395,0.8645,0.3938,0.8648,0.8648,0.8649
6,0.6624,1.1867,0.6495,0.6539,0.6479,0.6627,1.1575,0.6412,0.6396,0.6450,0.8834,0.3413,0.8839,0.8839,0.8840
7,0.6563,1.2290,0.6491,0.6551,0.6468,0.6517,1.2049,0.6336,0.6350,0.6372,0.9023,0.2895,0.9026,0.9026,0.9026
8,0.6670,1.2880,0.6571,0.6510,0.6671,0.6653,1.2607,0.6491,0.6596,0.6440,0.9190,0.2451,0.9187,0.9187,0.9188
9,0.6728,1.2592,0.6629,0.6477,0.6937,0.6705,1.2493,0.6525,0.6814,0.6391,0.9252,0.2227,0.9251,0.9252,0.9251
10,0.6917,1.3802,0.6810,0.6664,0.7072,0.6872,1.3512,0.6668,0.6920,0.6527,0.9627,0.1176,0.9630,0.9630,0.9630
11,0.6916,1.5455,0.6821,0.6661,0.7087,0.6909,1.5027,0.6736,0.7027,0.6565,0.9770,0.0714,0.9770,0.9770,0.9770
12,0.6957,1.5964,0.6871,0.6691,0.7169,0.6921,1.5512,0.6756,0.7069,0.6580,0.9820,0.0543,0.9820,0.9820,0.9820
13,0.6963,1.6015,0.6893,0.6719,0.7162,0.6907,1.5878,0.6721,0.7010,0.6538,0.9847,0.0488,0.9847,0.9847,0.9847
