Epoch,Test Accuracy,Test Loss,Test F1-score,Test Precision,Test Recall,Val Accuracy,Val Loss,Val F1-score,Val Precision,Val Recall,Train Accuracy,Train Loss,Train F1-score,Train Precision,Train Recall
41,0.6948,1.9603,0.6878,0.6747,0.7072,0.6980,1.9377,0.6810,0.7012,0.6674,0.9940,0.0171,0.9940,0.9940,0.9940
42,0.6943,1.9653,0.6880,0.6738,0.7098,0.6937,1.9476,0.6758,0.6980,0.6618,0.9946,0.0167,0.9946,0.9946,0.9946
43,0.6957,1.9234,0.6894,0.6744,0.7117,0.6937,1.8990,0.6755,0.6949,0.6624,0.9953,0.0162,0.9953,0.9953,0.9953
44,0.6938,1.9360,0.6864,0.6713,0.7088,0.6959,1.9166,0.6784,0.6998,0.6640,0.9943,0.0174,0.9942,0.9943,0.9942
45,0.6956,1.9621,0.6890,0.6751,0.7104,0.6952,1.9272,0.6763,0.6968,0.6628,0.9955,0.0154,0.9955,0.9955,0.9955
46,0.6949,1.9280,0.6886,0.6744,0.7105,0.6937,1.9080,0.6742,0.6956,0.6607,0.9951,0.0150,0.9951,0.9951,0.9951
47,0.6963,1.9462,0.6890,0.6752,0.7100,0.6931,1.9246,0.6742,0.6921,0.6622,0.9947,0.0162,0.9947,0.9947,0.9947
48,0.6936,1.9286,0.6870,0.6735,0.7077,0.6931,1.9126,0.6754,0.6943,0.6631,0.9952,0.0136,0.9952,0.9952,0.9952
49,0.6974,1.9014,0.6886,0.6760,0.7076,0.6952,1.8734,0.6754,0.6936,0.6633,0.9953,0.0155,0.9953,0.9953,0.9954
50,0.6942,1.9410,0.6868,0.6730,0.7081,0.6942,1.9281,0.6746,0.6945,0.6614,0.9949,0.0169,0.9948,0.9948,0.9949
51,0.6948,1.9757,0.6878,0.6746,0.7077,0.6945,1.9573,0.6771,0.6964,0.6642,0.9951,0.0140,0.9951,0.9951,0.9951
52,0.6910,1.8965,0.6842,0.6690,0.7071,0.6958,1.8717,0.6779,0.6963,0.6649,0.9933,0.0189,0.9933,0.9933,0.9933
53,0.6950,1.9895,0.6892,0.6733,0.7145,0.6944,1.9682,0.6752,0.6954,0.6621,0.9944,0.0167,0.9944,0.9944,0.9944
54,0.6931,1.9638,0.6861,0.6713,0.7085,0.6963,1.9407,0.6772,0.6959,0.6647,0.9947,0.0157,0.9947,0.9947,0.9947
55,0.6931,1.9289,0.6873,0.6727,0.7098,0.6947,1.9099,0.6769,0.6967,0.6637,0.9952,0.0155,0.9952,0.9952,0.9952
56,0.6934,1.9848,0.6864,0.6727,0.7064,0.6949,1.9644,0.6772,0.6967,0.6636,0.9952,0.0153,0.9952,0.9952,0.9952
57,0.6960,1.9049,0.6907,0.6750,0.7143,0.6971,1.8853,0.6790,0.7007,0.6643,0.9946,0.0172,0.9947,0.9947,0.9946
58,0.6932,1.8625,0.6863,0.6732,0.7061,0.6956,1.8391,0.6779,0.6977,0.6646,0.9951,0.0147,0.9951,0.9951,0.9951
59,0.6939,1.9250,0.6862,0.6730,0.7052,0.6954,1.9054,0.6770,0.6966,0.6638,0.9950,0.0153,0.9950,0.9950,0.9950
60,0.6962,1.9753,0.6872,0.6756,0.7052,0.6952,1.9531,0.6773,0.6967,0.6650,0.9943,0.0157,0.9943,0.9943,0.9943
61,0.6964,1.9372,0.6899,0.6757,0.7117,0.6944,1.9106,0.6753,0.6948,0.6621,0.9952,0.0153,0.9952,0.9952,0.9952
