Epoch,Test Accuracy,Test Loss,Test F1-score,Test Precision,Test Recall,Val Accuracy,Val Loss,Val F1-score,Val Precision,Val Recall,Train Accuracy,Train Loss,Train F1-score,Train Precision,Train Recall
41,0.6872,1.7158,0.6848,0.6727,0.7032,0.6942,1.6754,0.6750,0.6936,0.6629,0.9728,0.0810,0.9729,0.9729,0.9729
42,0.6864,1.7077,0.6848,0.6705,0.7059,0.6895,1.6845,0.6729,0.6954,0.6584,0.9720,0.0787,0.9721,0.9721,0.9721
43,0.6909,1.7365,0.6895,0.6767,0.7081,0.6916,1.7084,0.6732,0.6922,0.6604,0.9714,0.0782,0.9713,0.9713,0.9713
44,0.6868,1.7236,0.6846,0.6711,0.7037,0.6898,1.6999,0.6740,0.6968,0.6596,0.9708,0.0814,0.9707,0.9708,0.9707
45,0.6886,1.7393,0.6856,0.6716,0.7071,0.6940,1.7056,0.6772,0.6992,0.6631,0.9716,0.0801,0.9715,0.9715,0.9715
46,0.6896,1.7227,0.6864,0.6728,0.7074,0.6937,1.6909,0.6755,0.6947,0.6631,0.9718,0.0796,0.9719,0.9719,0.9719
47,0.6900,1.7024,0.6866,0.6734,0.7079,0.6938,1.6691,0.6750,0.6930,0.6636,0.9726,0.0792,0.9724,0.9724,0.9724
48,0.6870,1.6945,0.6845,0.6712,0.7045,0.6916,1.6701,0.6730,0.6884,0.6624,0.9715,0.0806,0.9714,0.9714,0.9715
49,0.6890,1.7045,0.6859,0.6736,0.7049,0.6912,1.6715,0.6728,0.6901,0.6617,0.9697,0.0853,0.9698,0.9698,0.9698
50,0.6896,1.7324,0.6862,0.6713,0.7092,0.6933,1.7023,0.6753,0.7003,0.6600,0.9718,0.0787,0.9716,0.9716,0.9716
51,0.6899,1.7323,0.6862,0.6727,0.7067,0.6937,1.7089,0.6738,0.6906,0.6622,0.9721,0.0778,0.9723,0.9723,0.9723
52,0.6916,1.7235,0.6899,0.6762,0.7099,0.6914,1.7071,0.6749,0.6970,0.6608,0.9735,0.0744,0.9734,0.9734,0.9735
53,0.6892,1.7360,0.6877,0.6750,0.7070,0.6917,1.7006,0.6724,0.6888,0.6616,0.9704,0.0789,0.9703,0.9703,0.9703
54,0.6900,1.7203,0.6880,0.6740,0.7078,0.6926,1.6892,0.6765,0.6986,0.6620,0.9737,0.0724,0.9735,0.9736,0.9735
55,0.6864,1.7226,0.6837,0.6707,0.7038,0.6919,1.6892,0.6743,0.6926,0.6622,0.9729,0.0784,0.9731,0.9730,0.9731
56,0.6890,1.7139,0.6894,0.6769,0.7065,0.6884,1.6808,0.6712,0.6890,0.6592,0.9733,0.0765,0.9733,0.9733,0.9734
57,0.6900,1.7144,0.6885,0.6741,0.7091,0.6910,1.6863,0.6743,0.6936,0.6614,0.9737,0.0747,0.9738,0.9738,0.9738
58,0.6877,1.7303,0.6849,0.6712,0.7058,0.6930,1.7045,0.6748,0.6939,0.6625,0.9721,0.0782,0.9721,0.9721,0.9721
59,0.6892,1.7317,0.6871,0.6737,0.7057,0.6870,1.7031,0.6683,0.6858,0.6562,0.9715,0.0794,0.9718,0.9717,0.9718
60,0.6910,1.7190,0.6888,0.6772,0.7060,0.6942,1.6808,0.6748,0.6918,0.6635,0.9742,0.0750,0.9743,0.9743,0.9743
61,0.6897,1.7172,0.6875,0.6736,0.7077,0.6910,1.6895,0.6719,0.6880,0.6609,0.9727,0.0777,0.9727,0.9727,0.9727
62,0.6886,1.7449,0.6865,0.6720,0.7089,0.6928,1.7127,0.6754,0.6988,0.6611,0.9738,0.0749,0.9738,0.9738,0.9738
63,0.6882,1.7237,0.6865,0.6722,0.7077,0.6931,1.6902,0.6767,0.6995,0.6621,0.9723,0.0770,0.9722,0.9721,0.9722
64,0.6879,1.6942,0.6872,0.6750,0.7046,0.6907,1.6696,0.6714,0.6868,0.6607,0.9724,0.0758,0.9724,0.9723,0.9724
65,0.6878,1.7206,0.6864,0.6719,0.7067,0.6897,1.6898,0.6740,0.6964,0.6594,0.9715,0.0798,0.9716,0.9715,0.9716
