Epoch,Test Accuracy,Test Loss,Test F1-score,Test Precision,Test Recall,Val Accuracy,Val Loss,Val F1-score,Val Precision,Val Recall,Train Accuracy,Train Loss,Train F1-score,Train Precision,Train Recall
1,0.6988,0.874,0.6171,0.6863,0.6093,0.6741,0.9142,0.6023,0.5956,0.6769,0.6048,1.165,0.605,0.6066,0.6039
2,0.7539,0.787,0.6553,0.6764,0.6785,0.7434,0.8002,0.6463,0.6608,0.6754,0.7876,0.5964,0.7876,0.7881,0.7873
3,0.7907,0.6372,0.7079,0.7234,0.7029,0.7853,0.6474,0.6985,0.6935,0.7151,0.8447,0.4453,0.8456,0.846,0.8454
4,0.8054,0.6507,0.724,0.7262,0.7239,0.8008,0.6611,0.7196,0.7226,0.7209,0.8688,0.3709,0.8691,0.8694,0.869
5,0.7634,0.744,0.6846,0.6993,0.685,0.769,0.7366,0.6854,0.6914,0.6968,0.8895,0.3184,0.8895,0.8898,0.8894
6,0.7947,0.7074,0.7157,0.7272,0.7067,0.7943,0.7122,0.7138,0.7024,0.7282,0.9082,0.2651,0.9083,0.9085,0.9082
7,0.8051,0.7445,0.7278,0.725,0.7401,0.789,0.751,0.7186,0.7236,0.7233,0.9118,0.2466,0.9108,0.9109,0.9107
8,0.795,0.7082,0.7065,0.697,0.7299,0.7976,0.7195,0.702,0.7126,0.7026,0.9241,0.2187,0.9236,0.9236,0.9236
9,0.7689,0.8265,0.6801,0.7149,0.6711,0.7609,0.866,0.6751,0.6693,0.7141,0.9265,0.2052,0.9264,0.9265,0.9263
10,0.8279,0.6125,0.7569,0.768,0.7479,0.822,0.7043,0.7406,0.7339,0.7485,0.9652,0.1024,0.9652,0.9653,0.9652
11,0.851,0.639,0.7836,0.7731,0.7993,0.831,0.7351,0.7525,0.7716,0.7406,0.9772,0.0668,0.9772,0.9773,0.9772
12,0.838,0.6866,0.7645,0.7505,0.7866,0.8407,0.7189,0.7601,0.7782,0.7501,0.9839,0.0535,0.9839,0.9839,0.9839
13,0.8341,0.7333,0.768,0.7627,0.7764,0.8346,0.7733,0.7523,0.7564,0.7507,0.9856,0.0415,0.9856,0.9856,0.9856
14,0.8435,0.754,0.7725,0.7769,0.771,0.833,0.809,0.7512,0.7573,0.7508,0.9901,0.0298,0.9901,0.9901,0.9901
15,0.8393,0.749,0.7715,0.7703,0.7746,0.8273,0.798,0.7483,0.7477,0.7513,0.9885,0.0356,0.9885,0.9885,0.9886
16,0.8478,0.7454,0.7711,0.7662,0.7791,0.8342,0.8076,0.7456,0.7551,0.7406,0.989,0.0341,0.989,0.989,0.989
17,0.8364,0.843,0.7551,0.7535,0.7706,0.8277,0.9165,0.7304,0.7427,0.7288,0.9895,0.032,0.9894,0.9895,0.9894
18,0.8455,0.7434,0.7707,0.7574,0.7884,0.8228,0.8745,0.7316,0.7442,0.7227,0.987,0.0376,0.9872,0.9872,0.9872
19,0.8484,0.7332,0.7772,0.766,0.7943,0.835,0.8171,0.7473,0.7648,0.7374,0.9933,0.0204,0.9932,0.9932,0.9933
20,0.8514,0.7301,0.7727,0.7569,0.7961,0.8387,0.8358,0.7531,0.7793,0.7386,0.9953,0.0158,0.9953,0.9953,0.9953
21,0.8556,0.7353,0.7813,0.7695,0.8015,0.8424,0.8392,0.7498,0.7708,0.7394,0.9955,0.0121,0.9955,0.9956,0.9955
22,0.8589,0.7488,0.7849,0.7707,0.8054,0.8399,0.8811,0.7504,0.7686,0.7398,0.9964,0.011,0.9965,0.9965,0.9965
23,0.853,0.789,0.7753,0.759,0.8005,0.8464,0.8711,0.7625,0.7861,0.7477,0.9971,0.009,0.9971,0.9971,0.9972
24,0.851,0.8132,0.7748,0.7613,0.7963,0.8428,0.8969,0.7551,0.771,0.745,0.9972,0.0082,0.9972,0.9972,0.9972
25,0.8579,0.8256,0.7787,0.754,0.8164,0.8407,0.9435,0.7491,0.7949,0.7229,0.9976,0.0076,0.9975,0.9975,0.9975
26,0.854,0.8339,0.7767,0.7619,0.7988,0.8407,0.9343,0.7557,0.7879,0.7378,0.9982,0.0062,0.9982,0.9982,0.9982
27,0.8598,0.8621,0.7811,0.7636,0.8062,0.8399,0.9743,0.7529,0.7835,0.7338,0.9983,0.0057,0.9983,0.9983,0.9983
28,0.8595,0.8303,0.7817,0.766,0.8043,0.8415,0.9417,0.7531,0.7831,0.735,0.9982,0.0058,0.9982,0.9982,0.9982
29,0.8598,0.8292,0.7829,0.772,0.7987,0.8379,0.9447,0.7516,0.7677,0.7413,0.9978,0.0054,0.9978,0.9978,0.9978
30,0.8579,0.8517,0.7789,0.7647,0.8037,0.8367,0.962,0.7509,0.7819,0.7352,0.9988,0.0043,0.9988,0.9988,0.9988
31,0.8605,0.8427,0.7811,0.7679,0.8024,0.8424,0.9568,0.755,0.7847,0.74,0.9989,0.003,0.9989,0.9989,0.9989
32,0.8634,0.8337,0.7876,0.775,0.8061,0.8428,0.9635,0.7593,0.7805,0.7464,0.9994,0.0027,0.9994,0.9994,0.9994
33,0.8615,0.84,0.783,0.7662,0.8087,0.8444,0.9546,0.7575,0.7892,0.7392,0.9991,0.0032,0.9991,0.9991,0.9991
34,0.8615,0.846,0.7878,0.7629,0.8263,0.8464,0.9703,0.7617,0.8011,0.739,0.9993,0.0031,0.9993,0.9993,0.9993
35,0.8602,0.8627,0.7848,0.7735,0.8007,0.8448,0.9834,0.7611,0.7812,0.7495,0.9996,0.002,0.9996,0.9996,0.9996
36,0.8589,0.8639,0.7857,0.7701,0.8091,0.8415,0.9863,0.7544,0.7825,0.7379,0.9992,0.0022,0.9992,0.9992,0.9992
37,0.8611,0.8521,0.7853,0.7699,0.8083,0.8452,0.9603,0.7565,0.7823,0.7404,0.9994,0.0024,0.9994,0.9994,0.9994
38,0.8595,0.8468,0.7822,0.7645,0.8092,0.8452,0.9626,0.7585,0.7865,0.741,0.9989,0.0035,0.9989,0.9989,0.9989
39,0.8625,0.8682,0.7847,0.7685,0.811,0.8452,0.9802,0.7557,0.7828,0.741,0.9996,0.0023,0.9996,0.9996,0.9996
40,0.8605,0.8638,0.7874,0.7735,0.8102,0.8464,0.9792,0.7625,0.7824,0.7501,0.9996,0.0016,0.9996,0.9996,0.9996
41,0.8631,0.8682,0.7892,0.7705,0.8162,0.8468,0.9894,0.7604,0.7924,0.7416,0.9993,0.0026,0.9993,0.9993,0.9993
42,0.8615,0.8492,0.7872,0.7778,0.8012,0.8432,0.9592,0.7551,0.7696,0.7464,0.9993,0.0031,0.9993,0.9993,0.9993
43,0.8628,0.8778,0.7877,0.7723,0.8096,0.8477,0.9982,0.7626,0.7868,0.7479,0.9995,0.0019,0.9995,0.9995,0.9995
44,0.8579,0.8878,0.7868,0.7699,0.8125,0.8436,0.9999,0.7599,0.7869,0.743,0.9991,0.0038,0.9991,0.999,0.9991
45,0.8582,0.8696,0.7845,0.7741,0.7982,0.8436,0.9833,0.7606,0.7752,0.7503,0.9997,0.0016,0.9997,0.9997,0.9997
46,0.8602,0.8684,0.7853,0.7686,0.8088,0.8456,0.9865,0.7599,0.7883,0.7415,0.9995,0.002,0.9995,0.9995,0.9995
47,0.8644,0.8702,0.789,0.7762,0.8083,0.8448,0.9866,0.7587,0.7793,0.7467,0.9991,0.0027,0.9991,0.9991,0.9991
48,0.8631,0.8795,0.7894,0.7752,0.8104,0.8456,0.9885,0.7614,0.7811,0.7488,0.9994,0.002,0.9994,0.9994,0.9994
49,0.8605,0.876,0.7878,0.7748,0.8051,0.846,0.981,0.7613,0.7805,0.7482,0.9997,0.0013,0.9997,0.9997,0.9997
50,0.8592,0.8703,0.7861,0.776,0.8016,0.8468,0.9799,0.7664,0.7812,0.7568,0.9996,0.0015,0.9996,0.9996,0.9996
51,0.8598,0.8902,0.7843,0.7687,0.8065,0.846,1.007,0.7638,0.7917,0.7462,0.9995,0.0018,0.9995,0.9995,0.9995
52,0.8598,0.9079,0.7854,0.7644,0.8188,0.846,1.0255,0.7618,0.7938,0.7435,0.9996,0.0016,0.9996,0.9996,0.9996
53,0.8628,0.873,0.7878,0.7696,0.8161,0.8448,0.9889,0.7572,0.7859,0.7407,0.9993,0.0025,0.9993,0.9993,0.9993
54,0.8589,0.8733,0.785,0.7699,0.8053,0.8428,0.9817,0.7585,0.7803,0.7428,0.9993,0.0018,0.9993,0.9993,0.9993
55,0.8618,0.8651,0.7866,0.7695,0.8111,0.8456,0.9734,0.7639,0.7871,0.7477,0.9992,0.0021,0.9992,0.9992,0.9992
56,0.8625,0.8836,0.7865,0.7661,0.8166,0.8481,1.0023,0.7655,0.7943,0.7471,0.9997,0.0016,0.9997,0.9997,0.9997
57,0.8595,0.8933,0.7844,0.7652,0.8124,0.8452,1.012,0.7582,0.7866,0.7399,0.9994,0.0027,0.9994,0.9994,0.9994
58,0.8611,0.8756,0.7854,0.7713,0.8081,0.8436,0.9894,0.7576,0.7787,0.7457,0.9994,0.0018,0.9994,0.9994,0.9994
59,0.8625,0.878,0.788,0.7757,0.8071,0.8452,0.991,0.7585,0.7755,0.7492,0.9994,0.0023,0.9994,0.9994,0.9994
60,0.8638,0.8816,0.7869,0.7668,0.8169,0.846,1.0009,0.7598,0.7906,0.7406,0.9994,0.0021,0.9994,0.9994,0.9994
61,0.8631,0.876,0.7881,0.7711,0.8104,0.8489,0.9894,0.7676,0.7919,0.7505,0.9992,0.0024,0.9992,0.9992,0.9992
62,0.8631,0.8778,0.7878,0.7718,0.8141,0.8444,0.994,0.753,0.7791,0.7388,0.9996,0.0018,0.9996,0.9996,0.9996
63,0.8618,0.8714,0.7867,0.7758,0.8015,0.8428,0.9839,0.759,0.7747,0.7483,0.9996,0.0019,0.9996,0.9996,0.9996
64,0.8631,0.8866,0.7878,0.7714,0.8127,0.8481,0.9979,0.7648,0.7916,0.7485,0.9996,0.0013,0.9996,0.9996,0.9996
65,0.8611,0.8825,0.7855,0.77,0.8088,0.8477,0.9949,0.7669,0.7925,0.7506,0.9996,0.0014,0.9996,0.9996,0.9996
66,0.8621,0.891,0.7852,0.7636,0.8178,0.8456,1.0208,0.7601,0.7929,0.7396,0.9998,0.0011,0.9998,0.9998,0.9998
67,0.8615,0.8786,0.7873,0.7724,0.8084,0.8456,0.9898,0.7644,0.7878,0.7487,0.9995,0.002,0.9995,0.9995,0.9995
68,0.8605,0.8807,0.787,0.7704,0.8122,0.8456,0.9899,0.7641,0.7911,0.7475,0.9994,0.0023,0.9994,0.9994,0.9994
69,0.8618,0.8737,0.7859,0.7709,0.8085,0.8473,0.9741,0.759,0.7839,0.7437,0.9995,0.0019,0.9995,0.9995,0.9995
70,0.8625,0.8756,0.786,0.7718,0.8063,0.846,0.9931,0.7591,0.7788,0.7466,0.9997,0.0016,0.9997,0.9997,0.9997
71,0.8638,0.8969,0.7896,0.7702,0.8203,0.8501,1.0176,0.763,0.7914,0.7476,0.9996,0.0016,0.9996,0.9996,0.9996
72,0.8631,0.8822,0.7875,0.7656,0.8249,0.8464,0.9988,0.7569,0.7923,0.7385,0.9996,0.0018,0.9996,0.9996,0.9996
73,0.8605,0.8749,0.7856,0.7729,0.8049,0.8456,0.9923,0.7599,0.7815,0.7472,0.9997,0.0012,0.9997,0.9997,0.9997
74,0.8611,0.8673,0.7873,0.7674,0.815,0.8464,0.9815,0.7593,0.7852,0.7416,0.9992,0.0025,0.9992,0.9992,0.9992
75,0.8628,0.8799,0.7902,0.7733,0.8144,0.8444,0.9904,0.7589,0.7846,0.7422,0.9997,0.0022,0.9997,0.9997,0.9997
76,0.8618,0.888,0.791,0.7769,0.8106,0.8444,1.0009,0.7612,0.783,0.7477,0.9995,0.0016,0.9995,0.9995,0.9995
77,0.8611,0.8813,0.7861,0.7702,0.809,0.8468,0.9926,0.7627,0.785,0.7481,0.9998,0.0014,0.9998,0.9998,0.9998
78,0.8625,0.8901,0.786,0.7712,0.8096,0.8456,1.0072,0.7565,0.7814,0.7431,0.9998,0.0009,0.9998,0.9998,0.9998
79,0.8625,0.8655,0.7869,0.771,0.8116,0.8468,0.9785,0.7645,0.79,0.7488,0.9996,0.0018,0.9996,0.9996,0.9996
80,0.8625,0.8858,0.7859,0.7672,0.8167,0.8452,0.9996,0.7626,0.7936,0.7449,0.9998,0.0012,0.9998,0.9998,0.9998
81,0.8615,0.8794,0.7848,0.7661,0.8138,0.8456,0.995,0.7585,0.7852,0.7414,0.9998,0.0013,0.9998,0.9998,0.9998
Mean,0.8486839506172841,0.8310098765432099,0.7727185185185185,0.7619222222222222,0.7925654320987654,0.8344555555555556,0.9282851851851852,0.7491481481481481,0.7698148148148148,0.7393123456790123,0.9809716049382715,0.05531358024691359,0.9809703703703703,0.9810172839506172,0.980948148148148
Std,0.029220529841149888,0.07107378842607566,0.03197791859670948,0.02068041948317297,0.03921246982942361,0.027292045544443894,0.09801899192390102,0.026840753114951484,0.03472109629285598,0.014588963146125655,0.05655333375356377,0.16394233571067482,0.056523352352024485,0.056337209706648274,0.05664330964710464
