Epoch,Test Accuracy,Test Loss,Test F1-score,Test Precision,Test Recall,Val Accuracy,Val Loss,Val F1-score,Val Precision,Val Recall,Train Accuracy,Train Loss,Train F1-score,Train Precision,Train Recall
1,0.7194,0.791,0.6443,0.6783,0.6514,0.7014,0.832,0.6237,0.6313,0.6644,0.5754,1.1798,0.5763,0.5776,0.5755
2,0.7461,0.7493,0.6557,0.6995,0.6396,0.7479,0.7495,0.6661,0.6508,0.7107,0.7457,0.7227,0.7461,0.7469,0.7457
3,0.7458,0.7376,0.6659,0.7149,0.6509,0.7275,0.7751,0.6529,0.6384,0.7043,0.7897,0.5934,0.7895,0.7899,0.7894
4,0.8012,0.6345,0.7168,0.7022,0.7429,0.7927,0.6423,0.7206,0.7349,0.7127,0.8206,0.5027,0.8211,0.8215,0.821
5,0.7907,0.6373,0.7179,0.7405,0.7004,0.778,0.6808,0.6917,0.6783,0.7116,0.8471,0.4286,0.8464,0.8466,0.8463
6,0.7816,0.6721,0.7064,0.7537,0.6827,0.7646,0.6898,0.6888,0.6632,0.7334,0.8642,0.3803,0.8641,0.8644,0.8639
7,0.8184,0.6014,0.744,0.7488,0.7429,0.8008,0.6493,0.7148,0.7038,0.7322,0.885,0.3353,0.8852,0.8853,0.8852
8,0.7826,0.6848,0.7146,0.7402,0.7042,0.7756,0.718,0.7025,0.6864,0.7301,0.8975,0.2955,0.8981,0.8981,0.8981
9,0.8044,0.6656,0.7241,0.7483,0.7082,0.8016,0.6651,0.724,0.7073,0.7502,0.9006,0.2929,0.9012,0.9012,0.9013
10,0.8413,0.5431,0.7731,0.7756,0.775,0.8257,0.5789,0.7543,0.7507,0.7602,0.9489,0.1536,0.9487,0.9486,0.9487
11,0.8449,0.5615,0.7702,0.7636,0.7844,0.8367,0.5892,0.7539,0.7575,0.7539,0.9661,0.104,0.9661,0.9661,0.9661
12,0.8478,0.5494,0.7757,0.7676,0.7885,0.8501,0.5511,0.773,0.7778,0.7714,0.9708,0.0903,0.9706,0.9706,0.9705
13,0.8484,0.5765,0.7674,0.7715,0.7654,0.8395,0.5893,0.761,0.7601,0.7656,0.9777,0.068,0.9779,0.9779,0.9779
14,0.8429,0.5965,0.7736,0.7626,0.7889,0.8415,0.6207,0.7611,0.7735,0.7535,0.9802,0.0615,0.9804,0.9804,0.9804
15,0.8357,0.6424,0.7697,0.7855,0.7611,0.8248,0.6712,0.7503,0.736,0.7698,0.9807,0.0557,0.9808,0.9808,0.9807
16,0.8435,0.6613,0.7708,0.7753,0.7754,0.8265,0.6872,0.7492,0.746,0.7605,0.9842,0.0523,0.9845,0.9845,0.9845
17,0.8458,0.6487,0.7637,0.7585,0.7774,0.835,0.6875,0.7644,0.7744,0.7622,0.9857,0.0461,0.9855,0.9855,0.9855
18,0.839,0.6948,0.7671,0.7802,0.7577,0.8305,0.7069,0.7581,0.7451,0.7745,0.9823,0.0513,0.9822,0.9822,0.9822
19,0.8514,0.6355,0.7827,0.7853,0.7856,0.8505,0.6251,0.7763,0.7762,0.7788,0.9872,0.0405,0.9872,0.9872,0.9872
20,0.8445,0.635,0.7708,0.7792,0.7656,0.8464,0.6412,0.7718,0.7645,0.7809,0.9927,0.0235,0.9927,0.9926,0.9927
21,0.8517,0.6287,0.7766,0.7689,0.7897,0.8497,0.6325,0.7714,0.784,0.7657,0.9924,0.0242,0.9924,0.9924,0.9924
22,0.853,0.6305,0.7804,0.7823,0.7829,0.8517,0.6487,0.775,0.7728,0.7801,0.9952,0.0161,0.9952,0.9952,0.9952
