Epoch,Test Accuracy,Test Loss,Test F1-score,Test Precision,Test Recall,Val Accuracy,Val Loss,Val F1-score,Val Precision,Val Recall,Train Accuracy,Train Loss,Train F1-score,Train Precision,Train Recall
1,0.5979,1.1228,0.546,0.6029,0.5478,0.59,1.1663,0.5359,0.535,0.5937,0.5578,1.216,0.5526,0.5499,0.5574
2,0.635,1.0132,0.6275,0.637,0.6317,0.6254,1.0282,0.6032,0.6129,0.603,0.6761,0.8862,0.6716,0.6705,0.6751
3,0.641,1.0011,0.6268,0.6277,0.6382,0.636,1.0009,0.6077,0.6237,0.6075,0.7115,0.7816,0.7084,0.7077,0.7111
4,0.6493,0.9929,0.634,0.6298,0.6544,0.6402,1.0091,0.6172,0.6373,0.6137,0.7363,0.717,0.7341,0.7337,0.736
5,0.6429,1.1163,0.6168,0.6425,0.6109,0.6395,1.0988,0.6062,0.6066,0.6263,0.756,0.6705,0.7559,0.7556,0.7576
6,0.6531,1.0943,0.6362,0.6437,0.6419,0.6557,1.078,0.6269,0.6352,0.6304,0.7764,0.6116,0.7751,0.7748,0.7762
7,0.6517,1.0692,0.6335,0.6535,0.6211,0.6522,1.0672,0.6195,0.6092,0.6367,0.7851,0.5859,0.7845,0.7841,0.7854
8,0.6425,1.1001,0.6388,0.6448,0.639,0.6411,1.0876,0.6272,0.6353,0.6257,0.8056,0.5332,0.8052,0.805,0.8059
9,0.6434,1.1019,0.6348,0.6253,0.6612,0.6358,1.1073,0.6151,0.6426,0.6053,0.8227,0.5035,0.8219,0.8221,0.8223
10,0.6824,1.1815,0.6785,0.6681,0.6959,0.6846,1.1606,0.6742,0.6932,0.6626,0.8871,0.3186,0.887,0.8871,0.8872
11,0.6807,1.2503,0.6723,0.6561,0.7007,0.6839,1.2158,0.6689,0.6983,0.6524,0.9195,0.2319,0.9199,0.9198,0.92
12,0.674,1.4139,0.6701,0.6578,0.6873,0.6803,1.3684,0.671,0.6978,0.6538,0.9346,0.1874,0.9352,0.9352,0.9351
13,0.6779,1.4704,0.6703,0.655,0.694,0.6816,1.4545,0.6668,0.6915,0.6516,0.9471,0.1574,0.9475,0.9476,0.9475
14,0.6799,1.5214,0.6729,0.6594,0.6989,0.6787,1.5049,0.6656,0.687,0.6531,0.9535,0.1369,0.9534,0.9534,0.9534
15,0.6861,1.587,0.6806,0.6657,0.7034,0.685,1.5648,0.6688,0.691,0.6544,0.9575,0.1227,0.9573,0.9573,0.9574
16,0.6868,1.5772,0.6802,0.6682,0.699,0.6846,1.5697,0.6731,0.6962,0.6577,0.9639,0.1059,0.9638,0.9639,0.9638
17,0.6782,1.612,0.6681,0.6596,0.6824,0.6811,1.5925,0.6658,0.6914,0.651,0.9673,0.0961,0.9672,0.9672,0.9672
18,0.68,1.6766,0.6768,0.6632,0.6967,0.6877,1.632,0.675,0.6993,0.6595,0.9687,0.093,0.9686,0.9686,0.9686
19,0.6899,1.7711,0.6842,0.67,0.7055,0.6923,1.7416,0.6795,0.7005,0.6654,0.9795,0.0624,0.9796,0.9796,0.9796
20,0.6913,1.8361,0.684,0.6736,0.6985,0.6883,1.8008,0.674,0.6922,0.6609,0.9842,0.0471,0.9843,0.9843,0.9843
21,0.685,1.961,0.6774,0.6674,0.6914,0.6924,1.8877,0.6789,0.6974,0.6662,0.9869,0.0388,0.9869,0.9869,0.9869
22,0.6909,1.9314,0.6829,0.6715,0.702,0.6966,1.878,0.681,0.7095,0.6651,0.9861,0.0399,0.9861,0.9861,0.9861
23,0.69,2.0559,0.6819,0.6672,0.7045,0.6952,1.9981,0.6823,0.7103,0.6648,0.989,0.0328,0.989,0.989,0.989
24,0.6946,2.1371,0.6855,0.6778,0.6975,0.6928,2.0899,0.6787,0.6988,0.6653,0.9895,0.0302,0.9895,0.9895,0.9895
25,0.691,2.063,0.6828,0.6708,0.7003,0.6942,2.0242,0.6791,0.7051,0.6628,0.9902,0.0282,0.9902,0.9902,0.9902
26,0.6906,2.0685,0.6817,0.6698,0.6971,0.6917,2.0452,0.6755,0.6987,0.6595,0.9899,0.0293,0.99,0.99,0.99
27,0.6943,2.0653,0.6874,0.6719,0.7102,0.6923,2.0522,0.6761,0.701,0.6597,0.9909,0.0273,0.9909,0.9909,0.9909
28,0.6956,2.1345,0.686,0.6718,0.7063,0.6917,2.13,0.6771,0.7032,0.66,0.9922,0.0227,0.9922,0.9922,0.9922
29,0.6931,2.2035,0.6848,0.6709,0.7058,0.6945,2.1676,0.6791,0.7018,0.6641,0.9936,0.0186,0.9936,0.9936,0.9936
30,0.6943,2.1911,0.6843,0.6721,0.7028,0.6949,2.1654,0.6786,0.6996,0.6649,0.9939,0.0181,0.9939,0.9939,0.9939
31,0.693,2.268,0.6839,0.6706,0.7032,0.6924,2.2377,0.677,0.7009,0.6614,0.9933,0.0179,0.9933,0.9933,0.9933
32,0.6935,2.2988,0.6852,0.6728,0.7039,0.694,2.275,0.6783,0.6977,0.6646,0.9942,0.0156,0.9942,0.9942,0.9942
33,0.6959,2.2751,0.689,0.6772,0.7059,0.6958,2.2604,0.6817,0.704,0.6671,0.9939,0.0162,0.9939,0.9939,0.994
34,0.6975,2.2988,0.6893,0.6771,0.7063,0.6947,2.2909,0.6787,0.7,0.6639,0.995,0.0147,0.9951,0.9951,0.9951
35,0.6956,2.3209,0.6886,0.6725,0.715,0.6909,2.3051,0.6749,0.7003,0.6591,0.9953,0.0127,0.9953,0.9954,0.9953
36,0.6988,2.3956,0.6908,0.6751,0.7169,0.6937,2.3849,0.6766,0.7043,0.6604,0.9944,0.0148,0.9944,0.9944,0.9944
37,0.6977,2.3871,0.6901,0.676,0.7111,0.6963,2.3651,0.6794,0.7059,0.6627,0.9955,0.0125,0.9955,0.9955,0.9955
38,0.6987,2.3883,0.6913,0.678,0.7133,0.693,2.3603,0.6759,0.7014,0.6605,0.9953,0.0135,0.9953,0.9953,0.9953
39,0.6973,2.4128,0.6906,0.6773,0.7097,0.6952,2.3926,0.6791,0.7055,0.6625,0.996,0.0112,0.996,0.9961,0.996
40,0.697,2.3959,0.6896,0.6779,0.7073,0.693,2.3781,0.6759,0.6989,0.6614,0.9964,0.0119,0.9964,0.9964,0.9964
41,0.6952,2.4009,0.6869,0.6757,0.7046,0.6944,2.39,0.6773,0.7005,0.6631,0.9955,0.0115,0.9955,0.9955,0.9955
42,0.6964,2.4647,0.6871,0.6775,0.7029,0.6944,2.4283,0.6764,0.6996,0.6622,0.9965,0.0107,0.9965,0.9965,0.9965
43,0.6942,2.4217,0.6864,0.6735,0.7069,0.6951,2.39,0.6776,0.7018,0.6626,0.9964,0.0101,0.9964,0.9964,0.9964
Mean,0.6798651162790698,1.8150976744186047,0.6701372093023257,0.6627046511627906,0.6868232558139535,0.6791441860465117,1.7940860465116277,0.6613209302325582,0.6819162790697675,0.6513627906976743,0.9286116279069766,0.19823488372093026,0.9282139534883722,0.9280860465116278,0.9286348837209303
Std,0.022994925772780422,0.512762203536313,0.02884549171060493,0.017240220878713932,0.03486141158528604,0.024828126354001768,0.5044715375337016,0.03123801528769176,0.03780785336806651,0.019952527268682792,0.10852281131567801,0.29677526601126586,0.10953616185098601,0.10990648315163071,0.1085841014489974
