Epoch,Test Accuracy,Test Loss,Test F1-score,Test Precision,Test Recall,Val Accuracy,Val Loss,Val F1-score,Val Precision,Val Recall,Train Accuracy,Train Loss,Train F1-score,Train Precision,Train Recall
42,0.6928,2.3522,0.6856,0.6722,0.706,0.7036,2.2744,0.6853,0.7082,0.6702,0.9933,0.0188,0.9933,0.9933,0.9933
43,0.6938,2.3881,0.6853,0.6718,0.7059,0.7024,2.3165,0.684,0.7085,0.6682,0.9929,0.0196,0.9929,0.9929,0.9929
44,0.6921,2.3434,0.6849,0.6707,0.7059,0.701,2.2676,0.6828,0.7087,0.6659,0.9932,0.0189,0.9932,0.9932,0.9932
45,0.6931,2.3873,0.6855,0.6739,0.7024,0.7039,2.3083,0.684,0.7027,0.6713,0.9936,0.0186,0.9936,0.9936,0.9936
46,0.6949,2.3665,0.6872,0.6736,0.7075,0.7015,2.3016,0.6835,0.7071,0.6681,0.9933,0.0187,0.9932,0.9932,0.9932
47,0.6943,2.4166,0.6867,0.6747,0.705,0.7031,2.3351,0.6839,0.7051,0.6699,0.9939,0.018,0.9939,0.9939,0.9938
48,0.6934,2.4362,0.6855,0.6713,0.7077,0.7018,2.3703,0.6826,0.7096,0.6665,0.9932,0.0184,0.9933,0.9933,0.9933
49,0.6936,2.4165,0.6854,0.6732,0.7048,0.7025,2.3394,0.6823,0.7046,0.6685,0.9942,0.0172,0.9942,0.9942,0.9942
50,0.6928,2.3811,0.6864,0.6725,0.7075,0.7003,2.3108,0.6817,0.7036,0.6675,0.9942,0.0171,0.9942,0.9942,0.9942
51,0.6936,2.3705,0.6864,0.6725,0.7081,0.7011,2.2996,0.6825,0.704,0.6685,0.9946,0.0163,0.9945,0.9945,0.9945
52,0.6927,2.3911,0.6844,0.6727,0.7016,0.7027,2.3083,0.6836,0.7036,0.67,0.994,0.0165,0.994,0.994,0.994
53,0.693,2.3958,0.6861,0.6711,0.7078,0.6992,2.3417,0.6809,0.7047,0.665,0.994,0.0175,0.994,0.994,0.994
54,0.693,2.3922,0.6855,0.6735,0.703,0.7011,2.3344,0.6798,0.6984,0.6676,0.9934,0.0173,0.9934,0.9934,0.9934
55,0.6931,2.4139,0.6848,0.6724,0.7035,0.7034,2.3349,0.6851,0.7078,0.6703,0.9941,0.0174,0.9941,0.9941,0.9941
56,0.6942,2.4023,0.6873,0.6735,0.7087,0.6984,2.3381,0.6806,0.7033,0.6661,0.9933,0.0186,0.9933,0.9933,0.9933
57,0.6969,2.3965,0.6876,0.6756,0.7061,0.7038,2.3209,0.6833,0.7031,0.6705,0.9939,0.018,0.9939,0.9939,0.9939
Mean,0.6821105263157894,1.898561403508772,0.6726245614035089,0.6629964912280703,0.6901210526315789,0.6878543859649123,1.8530543859649122,0.6679736842105263,0.6886035087719297,0.6565614035087719,0.9339631578947368,0.18316315789473686,0.9336807017543858,0.9335122807017544,0.9340508771929824
Std,0.02112435699960158,0.5233346790925021,0.02674168282383565,0.02029131556771693,0.03232086199810816,0.023376148330658382,0.4947785872309002,0.02738952176025786,0.03358344599071884,0.020735285267819308,0.1075308238725379,0.2924686562153645,0.10829551738282168,0.10878134863466686,0.10733215821326242
