Epoch,Test Accuracy,Test Loss,Test F1-score,Test Precision,Test Recall,Val Accuracy,Val Loss,Val F1-score,Val Precision,Val Recall,Train Accuracy,Train Loss,Train F1-score,Train Precision,Train Recall
1,0.4694,1.5184,0.4216,0.4858,0.5216,0.4831,1.544,0.4417,0.5264,0.5166,0.4095,1.4995,0.4093,0.413,0.4097
2,0.7259,0.7863,0.6276,0.6274,0.6388,0.7092,0.8015,0.6023,0.6128,0.6076,0.6494,0.9644,0.6496,0.6512,0.6488
3,0.7031,0.8417,0.6251,0.6862,0.6074,0.6941,0.8687,0.6189,0.6006,0.6801,0.7291,0.745,0.7283,0.7291,0.7281
4,0.6402,1.1233,0.6175,0.6648,0.6693,0.6375,1.1115,0.6065,0.6536,0.6466,0.7774,0.6204,0.7774,0.778,0.7772
5,0.7405,0.7649,0.6482,0.6942,0.6289,0.7487,0.7975,0.661,0.6417,0.7143,0.8072,0.5413,0.8073,0.8081,0.8067
6,0.7777,0.6571,0.6925,0.7417,0.6763,0.7633,0.6917,0.6751,0.6609,0.72,0.8239,0.4825,0.8235,0.8242,0.8231
7,0.7552,0.7815,0.694,0.7308,0.6961,0.7316,0.8601,0.6609,0.6618,0.6983,0.8482,0.4209,0.8482,0.8483,0.8482
8,0.7392,0.8167,0.6747,0.6998,0.668,0.7393,0.8233,0.6674,0.6599,0.6944,0.8637,0.3895,0.8641,0.8644,0.8639
9,0.793,0.6513,0.7201,0.7414,0.7062,0.7919,0.6932,0.7079,0.6946,0.7267,0.8738,0.3533,0.8747,0.875,0.8746
10,0.8272,0.5643,0.7654,0.7746,0.7602,0.8204,0.6107,0.7454,0.7293,0.7648,0.9337,0.1889,0.9334,0.9334,0.9335
11,0.8325,0.5841,0.763,0.7619,0.7671,0.824,0.6078,0.7478,0.746,0.752,0.9521,0.1425,0.9524,0.9524,0.9524
12,0.8328,0.5924,0.7679,0.766,0.7788,0.8224,0.6546,0.7505,0.7557,0.7511,0.955,0.1278,0.956,0.9562,0.9558
13,0.8409,0.5977,0.7802,0.772,0.7992,0.8346,0.6444,0.7613,0.7731,0.7557,0.9627,0.1043,0.9626,0.9626,0.9626
14,0.8308,0.6292,0.7677,0.7654,0.7765,0.8261,0.6777,0.753,0.7524,0.7567,0.9655,0.0998,0.9659,0.9659,0.9659
15,0.838,0.6087,0.7641,0.749,0.7858,0.8253,0.6907,0.7397,0.7487,0.7357,0.9708,0.087,0.9709,0.9709,0.9709
16,0.8452,0.6185,0.7812,0.7776,0.789,0.8297,0.6609,0.7563,0.7566,0.7591,0.972,0.0837,0.9718,0.9718,0.9718
17,0.8403,0.6329,0.7759,0.7752,0.7819,0.8281,0.7069,0.7499,0.7521,0.7511,0.9754,0.0756,0.9754,0.9755,0.9754
18,0.84,0.6319,0.783,0.7758,0.7943,0.8285,0.7018,0.7497,0.7549,0.7472,0.9747,0.0761,0.9744,0.9745,0.9744
19,0.8478,0.6136,0.7863,0.7793,0.7988,0.8371,0.6622,0.759,0.7638,0.7577,0.9848,0.046,0.9846,0.9846,0.9846
20,0.8523,0.6247,0.7938,0.7891,0.8027,0.8477,0.6684,0.7704,0.7794,0.7667,0.9881,0.0387,0.9878,0.9878,0.9878
21,0.8497,0.6518,0.7932,0.7851,0.8044,0.8383,0.7135,0.7654,0.7677,0.7651,0.9894,0.0323,0.9893,0.9893,0.9894
22,0.852,0.669,0.7936,0.7855,0.8051,0.8415,0.7129,0.7684,0.777,0.7633,0.9913,0.0279,0.9914,0.9914,0.9913
23,0.8497,0.6972,0.7862,0.7799,0.799,0.8363,0.7534,0.7582,0.7653,0.7565,0.991,0.0269,0.991,0.991,0.991
24,0.8546,0.674,0.7919,0.7859,0.8013,0.8399,0.7373,0.7601,0.7645,0.7582,0.9913,0.0257,0.9912,0.9913,0.9912
25,0.8432,0.7202,0.7775,0.7731,0.7854,0.8387,0.7672,0.7631,0.7718,0.759,0.9926,0.0233,0.9925,0.9925,0.9925
26,0.8507,0.7357,0.7829,0.7743,0.7971,0.8456,0.7756,0.7645,0.7726,0.7609,0.9948,0.0169,0.9948,0.9948,0.9948
27,0.8543,0.7123,0.7878,0.7779,0.8046,0.8403,0.7674,0.765,0.7782,0.7601,0.9942,0.0188,0.9943,0.9944,0.9943
28,0.8563,0.7023,0.7938,0.7821,0.8109,0.8468,0.7545,0.7713,0.779,0.7661,0.994,0.0172,0.994,0.994,0.994
29,0.8592,0.7135,0.7921,0.779,0.8121,0.8505,0.7538,0.7721,0.7923,0.7598,0.996,0.0138,0.996,0.996,0.9961
30,0.8517,0.7286,0.7906,0.784,0.8022,0.8432,0.7666,0.7647,0.7756,0.7586,0.996,0.0129,0.996,0.996,0.996
31,0.8501,0.7366,0.784,0.7735,0.8022,0.8477,0.774,0.7676,0.7784,0.7612,0.9964,0.0123,0.9964,0.9964,0.9964
32,0.8517,0.751,0.7863,0.7722,0.8089,0.846,0.7881,0.7691,0.7811,0.7616,0.9962,0.0117,0.9963,0.9963,0.9963
33,0.8533,0.7488,0.7861,0.7735,0.8047,0.8477,0.7876,0.7672,0.7791,0.7597,0.9964,0.0115,0.9965,0.9965,0.9965
34,0.8533,0.7308,0.7854,0.7748,0.7996,0.8464,0.7749,0.7644,0.7733,0.758,0.9974,0.0108,0.9974,0.9974,0.9974
35,0.8546,0.7351,0.788,0.7759,0.8058,0.8473,0.7709,0.7701,0.7787,0.7645,0.9975,0.01,0.9974,0.9974,0.9974
36,0.8569,0.731,0.792,0.7814,0.8076,0.8501,0.7819,0.771,0.7839,0.7623,0.9958,0.0114,0.9958,0.9958,0.9958
37,0.8585,0.727,0.7951,0.7865,0.8069,0.8477,0.7782,0.7685,0.7776,0.7615,0.9972,0.0097,0.9973,0.9973,0.9973
38,0.8523,0.7453,0.788,0.7815,0.7992,0.8489,0.7884,0.7697,0.7788,0.7637,0.997,0.0114,0.997,0.997,0.9971
39,0.8582,0.7447,0.7931,0.7844,0.8067,0.8517,0.7964,0.7756,0.7869,0.7688,0.9984,0.008,0.9984,0.9984,0.9984
40,0.8589,0.7379,0.7933,0.7841,0.807,0.8485,0.7972,0.7682,0.7799,0.7599,0.9978,0.0081,0.9978,0.9978,0.9978
41,0.8579,0.7418,0.7934,0.7815,0.8102,0.8509,0.7863,0.7721,0.7836,0.7635,0.9976,0.0093,0.9976,0.9976,0.9976
42,0.8563,0.7356,0.7943,0.7847,0.8088,0.8534,0.7934,0.7756,0.7883,0.7668,0.9979,0.0093,0.9979,0.9979,0.9979
43,0.8576,0.7436,0.7922,0.7797,0.8117,0.8493,0.8023,0.7721,0.7867,0.7623,0.9983,0.0077,0.9983,0.9982,0.9983
44,0.8563,0.741,0.7908,0.78,0.8095,0.8489,0.797,0.7709,0.7825,0.764,0.9978,0.0086,0.9978,0.9978,0.9978
45,0.8569,0.7438,0.7922,0.7779,0.8136,0.8481,0.8025,0.7696,0.7843,0.7587,0.997,0.0099,0.997,0.9971,0.997
46,0.8582,0.7548,0.7923,0.7798,0.8114,0.8501,0.8159,0.7732,0.7912,0.7619,0.998,0.0079,0.998,0.998,0.998
47,0.8572,0.765,0.7907,0.7731,0.8195,0.8505,0.8208,0.7692,0.789,0.7564,0.9977,0.0084,0.9976,0.9976,0.9976
48,0.8572,0.7343,0.7927,0.782,0.8081,0.8505,0.7921,0.7746,0.7854,0.7669,0.9986,0.0068,0.9986,0.9986,0.9986
