Epoch,Test Accuracy,Test Loss,Test F1-score,Test Precision,Test Recall,Val Accuracy,Val Loss,Val F1-score,Val Precision,Val Recall,Train Accuracy,Train Loss,Train F1-score,Train Precision,Train Recall
1,0.6545,0.9541,0.601,0.6858,0.5975,0.6566,0.9678,0.6084,0.6011,0.6922,0.5904,1.1155,0.5883,0.5888,0.5893
2,0.8067,0.5472,0.7349,0.7447,0.7467,0.8004,0.5819,0.732,0.739,0.7375,0.7843,0.6069,0.7843,0.7848,0.7839
3,0.7731,0.6505,0.697,0.7536,0.671,0.7678,0.683,0.6917,0.6639,0.7467,0.858,0.4105,0.8578,0.8584,0.8575
4,0.8087,0.5476,0.7345,0.76,0.736,0.7947,0.5987,0.7274,0.7291,0.7464,0.9033,0.2966,0.904,0.9046,0.9037
5,0.8292,0.5151,0.7529,0.7571,0.7637,0.8212,0.5617,0.7445,0.7547,0.7443,0.9274,0.2236,0.9276,0.9278,0.9274
6,0.8136,0.6172,0.7341,0.7763,0.7186,0.7959,0.6593,0.7163,0.7053,0.7497,0.9428,0.1739,0.9425,0.9425,0.9425
7,0.8204,0.5687,0.7411,0.7642,0.7258,0.8118,0.6045,0.7402,0.7264,0.7606,0.9547,0.1384,0.9544,0.9544,0.9544
8,0.8142,0.6241,0.7294,0.7497,0.7327,0.8033,0.676,0.7125,0.7255,0.7301,0.9564,0.1302,0.9562,0.9563,0.9562
9,0.8403,0.5744,0.7658,0.7493,0.7872,0.8269,0.6196,0.7541,0.7744,0.7385,0.965,0.1096,0.9655,0.9655,0.9655
10,0.8556,0.5194,0.7785,0.768,0.7954,0.8395,0.5625,0.77,0.7842,0.7627,0.9825,0.0579,0.9827,0.9827,0.9827
11,0.8553,0.5329,0.7812,0.7738,0.7945,0.8391,0.5734,0.7657,0.7748,0.7609,0.9875,0.0442,0.9875,0.9876,0.9875
12,0.8543,0.54,0.7818,0.7776,0.7923,0.8346,0.5917,0.7661,0.774,0.7644,0.9894,0.0348,0.9894,0.9894,0.9894
13,0.8585,0.5432,0.7819,0.7666,0.8057,0.8326,0.6241,0.7537,0.7729,0.7418,0.9897,0.0327,0.9898,0.9898,0.9898
14,0.8579,0.5548,0.7785,0.7646,0.796,0.8399,0.6302,0.762,0.7821,0.7488,0.9902,0.0311,0.9902,0.9903,0.9902
15,0.8527,0.5619,0.7743,0.7621,0.7955,0.8375,0.6301,0.7611,0.782,0.751,0.991,0.0294,0.9909,0.9909,0.9909
16,0.8595,0.5944,0.7828,0.77,0.8083,0.8367,0.6675,0.755,0.7812,0.7455,0.9928,0.0244,0.9927,0.9927,0.9927
17,0.8595,0.5977,0.7777,0.7622,0.8033,0.8432,0.6468,0.7622,0.7932,0.7451,0.9936,0.0212,0.9936,0.9936,0.9936
18,0.851,0.5901,0.7772,0.7764,0.782,0.8379,0.6375,0.7658,0.7636,0.7706,0.9936,0.0217,0.9937,0.9937,0.9937
19,0.8589,0.594,0.7796,0.7671,0.8027,0.8391,0.6408,0.7594,0.7755,0.7522,0.9974,0.0142,0.9973,0.9973,0.9973
