Epoch,Test Accuracy,Test Loss,Test F1-score,Test Precision,Test Recall,Val Accuracy,Val Loss,Val F1-score,Val Precision,Val Recall,Train Accuracy,Train Loss,Train F1-score,Train Precision,Train Recall
41,0.8507,0.617,0.766,0.7649,0.7681,0.8387,0.7065,0.761,0.7664,0.7589,0.9998,0.003,0.9998,0.9998,0.9998
42,0.8527,0.6147,0.7682,0.7657,0.7716,0.8399,0.7061,0.7612,0.7646,0.7597,0.9995,0.0037,0.9995,0.9995,0.9995
43,0.854,0.6154,0.7689,0.7658,0.773,0.8415,0.7108,0.7647,0.7702,0.7616,0.9993,0.004,0.9993,0.9993,0.9993
44,0.855,0.6148,0.7693,0.7644,0.7754,0.842,0.7106,0.7638,0.7711,0.7591,0.9998,0.0031,0.9998,0.9998,0.9998
45,0.8533,0.6172,0.7674,0.7653,0.7708,0.8387,0.7126,0.761,0.7658,0.7592,0.9993,0.0043,0.9993,0.9993,0.9993
46,0.8537,0.6167,0.7684,0.7654,0.7726,0.8403,0.7128,0.7622,0.7658,0.7611,0.9998,0.003,0.9998,0.9998,0.9998
47,0.8533,0.6141,0.7696,0.766,0.7742,0.8403,0.7086,0.7623,0.7672,0.7598,0.9994,0.0036,0.9994,0.9994,0.9994
48,0.853,0.6142,0.7696,0.7657,0.7747,0.8395,0.7081,0.7619,0.7668,0.7593,0.9995,0.0032,0.9995,0.9995,0.9995
49,0.851,0.6137,0.7681,0.7645,0.7728,0.8387,0.7074,0.7619,0.7665,0.7594,0.9997,0.0031,0.9997,0.9997,0.9997
50,0.8514,0.6154,0.7673,0.7634,0.7725,0.8379,0.7086,0.7609,0.7654,0.7586,0.9994,0.0033,0.9994,0.9994,0.9994
51,0.853,0.6142,0.7693,0.7644,0.7754,0.8395,0.7076,0.762,0.7673,0.7592,0.9994,0.0037,0.9994,0.9994,0.9994
52,0.853,0.6153,0.7688,0.7641,0.7747,0.8387,0.7091,0.7617,0.7665,0.7593,0.9991,0.0037,0.9991,0.9991,0.9991
53,0.8543,0.615,0.77,0.7646,0.7766,0.8395,0.7095,0.7606,0.7665,0.7575,0.9993,0.0033,0.9993,0.9993,0.9993
54,0.853,0.6147,0.7693,0.7645,0.7752,0.8399,0.709,0.7607,0.7666,0.7575,0.9996,0.0031,0.9996,0.9996,0.9996
55,0.8533,0.6146,0.7692,0.7642,0.7755,0.8403,0.7092,0.7609,0.7669,0.7576,0.9994,0.0037,0.9994,0.9994,0.9994
56,0.8537,0.6145,0.7699,0.7651,0.7759,0.8407,0.7089,0.7629,0.7682,0.7602,1.0,0.0025,1.0,1.0,1.0
57,0.8537,0.6147,0.7695,0.7644,0.7757,0.8403,0.7095,0.7609,0.7669,0.7576,0.9997,0.0033,0.9997,0.9997,0.9997
58,0.8543,0.6149,0.7697,0.764,0.7767,0.8407,0.7102,0.7614,0.7677,0.7579,0.9997,0.0028,0.9997,0.9997,0.9997
59,0.8543,0.6151,0.7693,0.7633,0.7767,0.8407,0.7107,0.7615,0.7678,0.7579,0.9996,0.0039,0.9996,0.9996,0.9996
60,0.8543,0.6149,0.7697,0.764,0.7767,0.8411,0.7103,0.7617,0.7681,0.7582,0.9997,0.0034,0.9997,0.9997,0.9997
61,0.8527,0.6151,0.7687,0.7638,0.7747,0.8399,0.7099,0.7607,0.7667,0.7575,0.9999,0.0028,0.9999,0.9999,0.9999
62,0.853,0.6147,0.7684,0.7632,0.775,0.8407,0.7098,0.7611,0.7671,0.7578,0.9994,0.003,0.9994,0.9994,0.9994
63,0.8533,0.6146,0.7692,0.7643,0.7754,0.8411,0.7096,0.7631,0.7684,0.7603,0.9999,0.0025,0.9999,0.9999,0.9999
Mean,0.8423396825396826,0.616947619047619,0.7590365079365079,0.7573841269841272,0.7649158730158729,0.8297920634920634,0.6961650793650793,0.7510841269841269,0.7580365079365079,0.7506952380952383,0.9822190476190473,0.05300952380952381,0.9822095238095235,0.982238095238095,0.9821999999999999
Std,0.02418238855089847,0.028541598713857242,0.025304457732921167,0.015356728128814572,0.030596005465341837,0.0232945674241823,0.027693554384171846,0.023633104217418353,0.028583269986001917,0.013760701742367518,0.05996006697241427,0.16260564676371794,0.06001712313268959,0.059935315747334794,0.06004423100864357
