Epoch,Test Accuracy,Test Loss,Test F1-score,Test Precision,Test Recall,Val Accuracy,Val Loss,Val F1-score,Val Precision,Val Recall,Train Accuracy,Train Loss,Train F1-score,Train Precision,Train Recall
1,0.5763,1.2414,0.509,0.5717,0.5184,0.5728,1.2364,0.5019,0.5171,0.5578,0.5009,1.4451,0.4968,0.4937,0.5011
2,0.6062,1.0832,0.5785,0.6064,0.5693,0.6109,1.0825,0.5755,0.5687,0.5978,0.6258,1.0064,0.6197,0.6175,0.6241
3,0.6088,1.1058,0.5955,0.5903,0.6178,0.6085,1.0926,0.594,0.6151,0.5887,0.6658,0.9081,0.6643,0.6628,0.6667
4,0.6123,1.1164,0.5902,0.6089,0.6131,0.6113,1.1057,0.5785,0.6019,0.5937,0.6967,0.8275,0.6951,0.6941,0.6972
5,0.6303,1.0562,0.6189,0.6137,0.6364,0.6334,1.0572,0.6111,0.6323,0.6037,0.7081,0.7887,0.7055,0.7051,0.707
6,0.6392,1.0889,0.6291,0.6435,0.6268,0.6445,1.0825,0.6154,0.6128,0.6284,0.7348,0.7307,0.7346,0.7343,0.7358
7,0.6362,1.1014,0.6242,0.6243,0.6432,0.6392,1.091,0.617,0.636,0.6154,0.7499,0.6846,0.75,0.7494,0.751
8,0.639,1.0891,0.6104,0.6376,0.6043,0.6331,1.1141,0.6017,0.5968,0.6278,0.7633,0.6509,0.7617,0.7615,0.7629
9,0.6567,1.0956,0.648,0.6386,0.6673,0.6614,1.098,0.6428,0.6658,0.6325,0.7861,0.5888,0.7855,0.7854,0.786
10,0.6807,1.0607,0.6735,0.6716,0.6769,0.6769,1.083,0.6561,0.666,0.6506,0.8555,0.4143,0.8551,0.8553,0.8553
11,0.6856,1.0721,0.6763,0.6723,0.6822,0.6809,1.103,0.6587,0.6767,0.6472,0.8863,0.3336,0.8864,0.8865,0.8865
12,0.6914,1.1865,0.6849,0.6742,0.7009,0.6823,1.2057,0.6601,0.679,0.6472,0.8991,0.2851,0.8993,0.8993,0.8995
13,0.6832,1.2108,0.6783,0.669,0.6933,0.6749,1.2435,0.6552,0.6728,0.644,0.9128,0.2512,0.9125,0.9125,0.9125
14,0.6804,1.2815,0.6772,0.6712,0.688,0.6768,1.3128,0.6542,0.6711,0.6445,0.9231,0.2254,0.9237,0.9237,0.9237
15,0.6839,1.3174,0.6753,0.6719,0.6815,0.6667,1.3609,0.6444,0.653,0.6396,0.9311,0.2017,0.9309,0.9309,0.931
16,0.6818,1.3304,0.6791,0.6713,0.6896,0.6712,1.3645,0.6583,0.683,0.6431,0.937,0.182,0.9369,0.9369,0.9369
17,0.6843,1.3883,0.6765,0.6689,0.6886,0.6785,1.4419,0.6593,0.6791,0.6473,0.9462,0.1617,0.9462,0.9462,0.9463
18,0.6842,1.3791,0.6775,0.6731,0.6847,0.6755,1.383,0.6592,0.6704,0.6514,0.9487,0.1484,0.9485,0.9485,0.9485
19,0.6897,1.4596,0.6819,0.6736,0.6943,0.6902,1.4558,0.6699,0.6837,0.6603,0.9652,0.109,0.965,0.965,0.965
20,0.6959,1.5074,0.6892,0.6775,0.7062,0.6869,1.5199,0.6649,0.6855,0.6513,0.9687,0.0941,0.9687,0.9687,0.9687
21,0.6909,1.5426,0.6839,0.6745,0.6963,0.6856,1.5432,0.6662,0.6867,0.653,0.9724,0.0823,0.9725,0.9725,0.9726
22,0.6909,1.5298,0.6812,0.6722,0.6938,0.6904,1.5334,0.6671,0.6847,0.6555,0.9745,0.0778,0.9744,0.9744,0.9744
23,0.6909,1.6037,0.6817,0.6747,0.6914,0.6884,1.6114,0.6661,0.6808,0.6554,0.9762,0.0715,0.9762,0.9762,0.9762
24,0.6942,1.646,0.6849,0.6744,0.7013,0.6872,1.6588,0.6643,0.6804,0.6531,0.9778,0.0659,0.9779,0.9779,0.9779
25,0.6925,1.6292,0.6831,0.6753,0.6947,0.6886,1.6402,0.667,0.6869,0.6538,0.9803,0.0624,0.9803,0.9803,0.9803
26,0.6948,1.6844,0.6834,0.6773,0.6927,0.6912,1.7004,0.669,0.6857,0.6583,0.9795,0.062,0.9796,0.9796,0.9796
27,0.6924,1.6795,0.6831,0.677,0.6913,0.6904,1.691,0.6664,0.6804,0.6568,0.9828,0.0549,0.9829,0.9829,0.9829
28,0.6921,1.6997,0.6817,0.6729,0.6946,0.6876,1.7113,0.6666,0.6843,0.655,0.9839,0.0499,0.9839,0.984,0.9839
