Epoch,Test Accuracy,Test Loss,Test F1-score,Test Precision,Test Recall,Val Accuracy,Val Loss,Val F1-score,Val Precision,Val Recall,Train Accuracy,Train Loss,Train F1-score,Train Precision,Train Recall
1,0.6447,1.0086,0.5405,0.5458,0.5502,0.6383,0.9985,0.5375,0.5363,0.5468,0.4127,1.5832,0.4127,0.4131,0.4129
2,0.6744,0.9246,0.5876,0.6124,0.6124,0.6644,0.933,0.5772,0.5945,0.6105,0.5576,1.1955,0.5584,0.5592,0.5581
3,0.6509,1.0438,0.5664,0.6003,0.5785,0.6477,1.0615,0.567,0.5806,0.6105,0.6238,1.0299,0.6222,0.6223,0.6222
4,0.706,0.8405,0.6052,0.6581,0.5968,0.688,0.9101,0.5885,0.5858,0.6431,0.6593,0.9485,0.6601,0.6609,0.6597
5,0.6701,0.9758,0.6054,0.6802,0.5921,0.6542,1.0117,0.5998,0.589,0.6799,0.6993,0.8397,0.6995,0.7,0.6994
6,0.693,0.9022,0.5998,0.6753,0.5852,0.6847,0.9173,0.5974,0.5869,0.6684,0.7153,0.7941,0.7139,0.7142,0.7139
7,0.6571,0.9778,0.5909,0.6789,0.6035,0.6481,1.0021,0.5823,0.6039,0.6666,0.7436,0.7228,0.7432,0.7435,0.7432
8,0.7243,0.8067,0.6236,0.6712,0.6114,0.7185,0.8584,0.6293,0.6167,0.684,0.7509,0.7011,0.7506,0.7511,0.7504
9,0.7516,0.7352,0.6591,0.6937,0.6444,0.7385,0.7886,0.6541,0.6424,0.6892,0.7626,0.6578,0.7622,0.7624,0.7622
10,0.7969,0.5938,0.7194,0.755,0.6971,0.7959,0.6229,0.7224,0.7008,0.753,0.8391,0.4525,0.839,0.8394,0.8389
11,0.8237,0.5495,0.7489,0.7685,0.7391,0.8069,0.5747,0.7245,0.7093,0.746,0.8517,0.4146,0.8522,0.8524,0.8522
12,0.8116,0.5636,0.7343,0.7548,0.7184,0.791,0.6183,0.7032,0.6909,0.7232,0.8732,0.3568,0.8733,0.8734,0.8733
13,0.8067,0.606,0.7328,0.7586,0.7172,0.8008,0.6264,0.7257,0.7077,0.7529,0.8884,0.3201,0.8879,0.8882,0.8878
14,0.8256,0.5553,0.7449,0.7609,0.7328,0.8122,0.5829,0.7258,0.7136,0.7422,0.8915,0.3076,0.8911,0.8914,0.8911
15,0.8136,0.613,0.7394,0.7618,0.7269,0.8049,0.6567,0.7225,0.7108,0.743,0.8939,0.2985,0.8946,0.8946,0.8946
16,0.8106,0.6105,0.7391,0.7633,0.7219,0.7996,0.663,0.7129,0.6982,0.7337,0.9064,0.2631,0.9067,0.9067,0.9068
17,0.8113,0.6332,0.7369,0.7469,0.7398,0.8037,0.692,0.7104,0.7121,0.7224,0.9102,0.2563,0.9103,0.9104,0.9102
18,0.8299,0.5795,0.7456,0.7569,0.739,0.8041,0.6758,0.714,0.7066,0.7274,0.9129,0.2445,0.9129,0.9132,0.9128
19,0.8328,0.5639,0.7496,0.7585,0.743,0.8045,0.6417,0.7249,0.7136,0.7401,0.9382,0.1777,0.9376,0.9377,0.9376
20,0.836,0.5833,0.7657,0.7639,0.7713,0.8155,0.6565,0.7348,0.7369,0.7365,0.9422,0.1617,0.9425,0.9425,0.9427
21,0.8409,0.5539,0.7593,0.7588,0.762,0.8228,0.6257,0.7326,0.7312,0.7353,0.9492,0.1471,0.9493,0.9493,0.9495
22,0.8449,0.558,0.7682,0.7718,0.7679,0.8187,0.632,0.7282,0.7222,0.7353,0.9488,0.1473,0.9484,0.9485,0.9485
23,0.8364,0.5593,0.7562,0.7556,0.7579,0.8232,0.6452,0.7369,0.7348,0.7412,0.9519,0.1374,0.9517,0.9518,0.9518
24,0.8442,0.5682,0.7653,0.7661,0.7698,0.8224,0.6408,0.7251,0.7206,0.7323,0.9521,0.1337,0.9522,0.9522,0.9522
25,0.8308,0.6175,0.7598,0.7601,0.7669,0.8122,0.6916,0.7268,0.7259,0.732,0.9606,0.1212,0.9603,0.9604,0.9603
26,0.8344,0.6027,0.7564,0.7602,0.7575,0.8187,0.654,0.727,0.7181,0.7373,0.9597,0.1214,0.9599,0.9599,0.96
27,0.8243,0.622,0.7454,0.7621,0.735,0.8114,0.69,0.7264,0.7137,0.743,0.9628,0.1116,0.9626,0.9627,0.9626
28,0.8357,0.5824,0.759,0.7611,0.7596,0.8212,0.6471,0.7327,0.7263,0.7401,0.9629,0.1077,0.9627,0.9627,0.9628
29,0.8383,0.5965,0.7613,0.7609,0.7661,0.8163,0.6668,0.7246,0.7236,0.7284,0.9662,0.0959,0.9662,0.9662,0.9663
30,0.8416,0.5906,0.7645,0.7578,0.775,0.824,0.6589,0.7236,0.7252,0.7242,0.9681,0.0907,0.9686,0.9686,0.9686
31,0.8383,0.592,0.7544,0.7483,0.7652,0.8281,0.6569,0.7351,0.7374,0.7351,0.9684,0.0934,0.9686,0.9687,0.9686
32,0.8364,0.6138,0.7591,0.7625,0.7615,0.8126,0.6865,0.7163,0.7079,0.7268,0.9692,0.0939,0.9692,0.9693,0.9693
33,0.8413,0.596,0.7654,0.7581,0.7775,0.8208,0.6693,0.7238,0.7223,0.7269,0.9736,0.081,0.9738,0.9737,0.9739
34,0.8354,0.6105,0.7559,0.7586,0.7547,0.8216,0.6786,0.7222,0.7161,0.7302,0.9715,0.0888,0.9718,0.9718,0.9718
35,0.8367,0.6218,0.7598,0.7601,0.7632,0.8212,0.6889,0.7247,0.7202,0.7308,0.972,0.0859,0.9721,0.9722,0.9721
36,0.8406,0.5992,0.7639,0.7606,0.7707,0.8269,0.67,0.7347,0.7344,0.7364,0.9727,0.0851,0.9727,0.9727,0.9727
37,0.84,0.595,0.7661,0.7577,0.7792,0.8281,0.6608,0.7342,0.7369,0.7325,0.9739,0.0776,0.9738,0.9737,0.9738
38,0.8422,0.6189,0.7663,0.7634,0.7769,0.8232,0.6786,0.7316,0.7315,0.7342,0.9738,0.075,0.9737,0.9737,0.9737
39,0.8416,0.5964,0.7639,0.7584,0.7754,0.8285,0.6638,0.7352,0.7357,0.7358,0.9734,0.0766,0.9736,0.9736,0.9737
40,0.8406,0.6014,0.7639,0.7606,0.7693,0.8257,0.6721,0.7302,0.7288,0.7329,0.9732,0.0762,0.9734,0.9734,0.9735
41,0.8429,0.6144,0.7669,0.764,0.774,0.8232,0.6892,0.7327,0.7305,0.7364,0.9766,0.0677,0.9766,0.9766,0.9766
42,0.8419,0.5996,0.7661,0.7584,0.7752,0.8265,0.6635,0.7299,0.7313,0.7294,0.9741,0.075,0.9743,0.9744,0.9742
43,0.8393,0.6287,0.7639,0.7654,0.7672,0.8224,0.6908,0.7274,0.7205,0.7365,0.9772,0.0694,0.9771,0.9772,0.977
Mean,0.8013837209302325,0.6605953488372092,0.7220023255813954,0.7361767441860465,0.7220627906976744,0.7865395348837211,0.7165860465116278,0.6980488372093023,0.6937604651162791,0.7161023255813954,0.8838302325581395,0.325246511627907,0.8838023255813954,0.8839511627906977,0.8838023255813953
Std,0.06317011020981572,0.14014441183410703,0.06726107445856068,0.05171258406860026,0.06861486380430788,0.06026432704398374,0.12594499665177986,0.05728895169848165,0.05503148077209073,0.043138274290340076,0.13201766753136043,0.35884064200782656,0.13208612357882998,0.13192752767386925,0.13212540847956336
