Epoch,Test Accuracy,Test Loss,Test F1-score,Test Precision,Test Recall,Val Accuracy,Val Loss,Val F1-score,Val Precision,Val Recall,Train Accuracy,Train Loss,Train F1-score,Train Precision,Train Recall
1,0.594,1.0916,0.5529,0.5708,0.5715,0.5996,1.0796,0.5503,0.5716,0.5688,0.5397,1.2631,0.5318,0.529,0.5394
2,0.6197,1.0495,0.5951,0.6137,0.5892,0.6223,1.0328,0.5964,0.5926,0.6088,0.6477,0.9618,0.6415,0.64,0.6462
3,0.6358,1.0178,0.6084,0.6288,0.5969,0.6365,1.0255,0.6006,0.5905,0.6187,0.6867,0.8573,0.681,0.6796,0.6845
4,0.6346,1.0226,0.6192,0.6277,0.6208,0.6418,1.0154,0.6156,0.617,0.6239,0.7084,0.7994,0.7075,0.7068,0.7094
5,0.6356,1.0511,0.6267,0.6264,0.6314,0.6346,1.0316,0.6184,0.6247,0.616,0.731,0.7431,0.7298,0.7293,0.7315
6,0.6516,1.0128,0.6341,0.631,0.6551,0.6534,1.0191,0.6355,0.6582,0.6287,0.7479,0.6929,0.7458,0.7457,0.7468
7,0.6484,1.0497,0.6425,0.63,0.6669,0.6479,1.0548,0.6383,0.6657,0.6266,0.7698,0.6431,0.7684,0.7681,0.7695
8,0.6588,0.9959,0.6379,0.654,0.6279,0.6595,1.002,0.6346,0.6278,0.6455,0.7799,0.6125,0.7788,0.7788,0.7794
9,0.6591,1.0266,0.6473,0.6486,0.6489,0.6613,1.0311,0.6443,0.6519,0.6402,0.8041,0.5615,0.8043,0.8042,0.8049
10,0.6826,1.0814,0.6734,0.6663,0.6912,0.6832,1.0679,0.6656,0.6823,0.6587,0.8659,0.382,0.866,0.866,0.8663
11,0.6943,1.1214,0.6883,0.6719,0.7158,0.6897,1.1314,0.673,0.6961,0.658,0.9024,0.2887,0.9024,0.9023,0.9026
12,0.6857,1.2018,0.6768,0.6636,0.6952,0.6856,1.1963,0.6707,0.6939,0.655,0.919,0.2404,0.9188,0.9189,0.9187
13,0.6769,1.3108,0.6694,0.6565,0.692,0.6755,1.2979,0.6556,0.68,0.6416,0.9318,0.1961,0.9316,0.9317,0.9316
14,0.689,1.3265,0.6798,0.6689,0.698,0.6829,1.3242,0.6641,0.6864,0.6511,0.945,0.1696,0.9451,0.9451,0.945
15,0.6868,1.3607,0.6806,0.669,0.7005,0.6794,1.3693,0.6641,0.6826,0.6524,0.95,0.1514,0.9499,0.9499,0.9499
16,0.684,1.4282,0.6757,0.6551,0.7088,0.6818,1.4342,0.663,0.6892,0.6456,0.9551,0.1381,0.9551,0.9552,0.9551
17,0.6853,1.4374,0.6768,0.6646,0.694,0.6813,1.4115,0.6635,0.6808,0.651,0.9617,0.1204,0.9619,0.9619,0.9619
18,0.6913,1.4908,0.6797,0.6734,0.6896,0.69,1.4611,0.6699,0.6795,0.6634,0.9616,0.1131,0.9615,0.9615,0.9615
19,0.6974,1.5073,0.6859,0.6765,0.6991,0.6978,1.4847,0.6765,0.6901,0.667,0.972,0.0841,0.9721,0.9721,0.9721
20,0.6931,1.5816,0.6832,0.675,0.6975,0.6893,1.5529,0.6711,0.6896,0.6597,0.9801,0.0631,0.9801,0.9801,0.9801
21,0.6931,1.5825,0.6848,0.6739,0.7009,0.6924,1.5567,0.6739,0.6895,0.6627,0.9824,0.0546,0.9823,0.9823,0.9822
22,0.6945,1.6083,0.6878,0.6769,0.7062,0.6916,1.5966,0.6727,0.6905,0.6619,0.9841,0.0468,0.984,0.984,0.984
23,0.6994,1.6718,0.6893,0.6769,0.7096,0.6999,1.6574,0.6803,0.6985,0.6682,0.9851,0.0451,0.9851,0.9851,0.9851
24,0.6977,1.7089,0.6913,0.6789,0.711,0.694,1.6733,0.6775,0.6986,0.6638,0.9854,0.0406,0.9854,0.9854,0.9854
25,0.6932,1.7515,0.6856,0.6733,0.7065,0.6954,1.712,0.6793,0.7012,0.6656,0.9883,0.0381,0.9883,0.9883,0.9883
26,0.6931,1.7797,0.6828,0.6703,0.7044,0.6905,1.7449,0.6733,0.697,0.6589,0.9873,0.0383,0.9873,0.9873,0.9873
27,0.6949,1.7982,0.6861,0.6736,0.7063,0.6914,1.7813,0.6717,0.6958,0.6569,0.9876,0.0356,0.9876,0.9876,0.9876
28,0.6973,1.7919,0.6863,0.6748,0.704,0.6933,1.7839,0.6767,0.6988,0.6623,0.9893,0.0319,0.9893,0.9893,0.9892
29,0.6984,1.8028,0.6862,0.6756,0.7018,0.6963,1.793,0.681,0.7016,0.6668,0.9913,0.0275,0.9913,0.9913,0.9913
30,0.6991,1.7819,0.6878,0.6768,0.7043,0.6951,1.7665,0.6798,0.7004,0.6657,0.9916,0.026,0.9916,0.9916,0.9916
31,0.6988,1.7831,0.6898,0.6763,0.7113,0.698,1.7699,0.6809,0.7032,0.6665,0.993,0.0231,0.9931,0.9931,0.9931
32,0.6974,1.7831,0.6879,0.6737,0.7098,0.6944,1.7864,0.6792,0.7009,0.6645,0.9931,0.0223,0.9931,0.9931,0.9931
33,0.7002,1.8203,0.6887,0.6758,0.7089,0.6923,1.8131,0.6774,0.6997,0.6626,0.993,0.022,0.993,0.993,0.993
34,0.6984,1.8009,0.6881,0.673,0.7118,0.693,1.8066,0.6756,0.7005,0.6595,0.9924,0.0216,0.9924,0.9924,0.9924
35,0.701,1.9124,0.6913,0.6761,0.7176,0.6959,1.9238,0.6779,0.7054,0.6616,0.9934,0.0209,0.9934,0.9934,0.9934
36,0.7024,1.8315,0.6895,0.676,0.7109,0.6968,1.8407,0.6791,0.7028,0.6638,0.9934,0.0196,0.9934,0.9934,0.9934
37,0.6994,1.8381,0.6891,0.6741,0.7129,0.6949,1.8429,0.6755,0.7005,0.6594,0.9939,0.0189,0.9939,0.9939,0.9939
38,0.6985,1.8636,0.6891,0.6752,0.712,0.6937,1.8664,0.6746,0.699,0.6592,0.9936,0.0199,0.9937,0.9937,0.9937
39,0.704,1.863,0.694,0.6789,0.7187,0.6949,1.8734,0.6755,0.7006,0.66,0.9941,0.0193,0.9941,0.9941,0.9941
40,0.6994,1.815,0.6894,0.6756,0.7109,0.6971,1.821,0.6805,0.7028,0.6658,0.9944,0.0172,0.9944,0.9944,0.9944
41,0.7006,1.8965,0.6902,0.6769,0.7116,0.6961,1.9042,0.6774,0.6994,0.6631,0.9946,0.0164,0.9946,0.9946,0.9946
42,0.6996,1.9249,0.6898,0.6731,0.718,0.6945,1.9388,0.6746,0.7014,0.6584,0.9946,0.0165,0.9946,0.9946,0.9946
43,0.6999,1.8799,0.6886,0.675,0.7095,0.6964,1.8832,0.6801,0.7021,0.6655,0.9953,0.0162,0.9953,0.9953,0.9953
44,0.7012,1.9229,0.6896,0.6768,0.7091,0.6958,1.9323,0.6785,0.7004,0.6638,0.9942,0.0163,0.9942,0.9942,0.9942
45,0.7013,1.9263,0.6915,0.6769,0.7156,0.6973,1.9206,0.6808,0.7064,0.6648,0.9945,0.0168,0.9945,0.9945,0.9945
46,0.7002,1.8637,0.6892,0.6744,0.714,0.6989,1.8615,0.6797,0.7051,0.6642,0.9953,0.0156,0.9953,0.9953,0.9953
47,0.7034,1.9179,0.6925,0.6781,0.7152,0.6964,1.9257,0.6796,0.7013,0.6654,0.9944,0.017,0.9944,0.9944,0.9944
48,0.7002,1.9112,0.6888,0.6756,0.7103,0.6961,1.9215,0.6776,0.6997,0.6633,0.9952,0.0155,0.9952,0.9952,0.9952
49,0.6996,1.87,0.687,0.675,0.7056,0.6964,1.8667,0.6785,0.6991,0.6648,0.9945,0.0166,0.9945,0.9945,0.9945
Mean,0.6851061224489796,1.5687204081632653,0.6735877551020407,0.6644755102040817,0.6914081632653061,0.6826979591836733,1.563012244897959,0.6636795918367346,0.6827081632653063,0.6532591836734695,0.9289612244897959,0.200365306122449,0.9284224489795919,0.9282755102040817,0.9288877551020409
Std,0.024988675836627023,0.3345460718020214,0.029588410122976232,0.02153750150524511,0.03589010330587142,0.022735393569241313,0.33584094488850735,0.026860775146979623,0.032629816609548834,0.019208623479739364,0.11184138660085863,0.3068785824984508,0.11322004619564602,0.11362973776446801,0.11201766533426225
