Epoch,Test Accuracy,Test Loss,Test F1-score,Test Precision,Test Recall,Val Accuracy,Val Loss,Val F1-score,Val Precision,Val Recall,Train Accuracy,Train Loss,Train F1-score,Train Precision,Train Recall
1,0.6131,1.0534,0.5588,0.6159,0.5528,0.613,1.0701,0.5592,0.5513,0.6091,0.546,1.233,0.5378,0.5341,0.5464
2,0.6376,1.024,0.616,0.6094,0.6445,0.6367,1.0367,0.6074,0.6266,0.6053,0.6818,0.8778,0.6782,0.6772,0.6807
3,0.6546,1.0191,0.643,0.6421,0.6515,0.6583,0.9967,0.6337,0.6433,0.6306,0.737,0.7329,0.7367,0.7361,0.7383
4,0.6567,1.0506,0.6459,0.638,0.6614,0.6654,1.0275,0.6433,0.663,0.6333,0.7791,0.6289,0.7768,0.7766,0.7776
5,0.6544,1.064,0.6468,0.6465,0.6484,0.6428,1.0847,0.6236,0.631,0.6176,0.8097,0.5475,0.8094,0.809,0.81
6,0.6594,1.1314,0.6367,0.6527,0.6287,0.6585,1.1108,0.6305,0.6282,0.6361,0.8421,0.4591,0.8415,0.8414,0.8417
7,0.6737,1.1423,0.6611,0.6573,0.6707,0.6675,1.152,0.6468,0.6556,0.6446,0.8603,0.408,0.8612,0.8612,0.8613
8,0.6626,1.239,0.6543,0.6489,0.6621,0.6698,1.2059,0.6547,0.6664,0.6465,0.8797,0.3498,0.8794,0.8794,0.8795
9,0.6722,1.1912,0.668,0.6539,0.6951,0.6736,1.1841,0.6546,0.6814,0.641,0.8964,0.305,0.8963,0.8963,0.8963
10,0.6931,1.2388,0.685,0.6771,0.6979,0.6921,1.2142,0.6714,0.6896,0.6607,0.938,0.1906,0.9378,0.9379,0.9378
11,0.6953,1.3192,0.6866,0.6749,0.702,0.6973,1.3119,0.6813,0.705,0.6655,0.9592,0.1265,0.9592,0.9592,0.9592
12,0.6939,1.4363,0.685,0.674,0.7016,0.6982,1.4008,0.6804,0.705,0.6662,0.9702,0.0894,0.9703,0.9703,0.9703
13,0.6928,1.4919,0.6853,0.6686,0.7138,0.6999,1.4949,0.68,0.712,0.6624,0.9747,0.0795,0.9748,0.9748,0.9748
14,0.6956,1.5583,0.6879,0.672,0.7126,0.6935,1.5433,0.6738,0.7034,0.6561,0.9777,0.0679,0.9775,0.9775,0.9775
15,0.6878,1.5546,0.6824,0.6676,0.707,0.6917,1.5432,0.6749,0.7027,0.6592,0.9799,0.0648,0.9798,0.9798,0.9798
16,0.6917,1.611,0.6825,0.6648,0.7106,0.6944,1.5646,0.6777,0.708,0.6596,0.9815,0.0581,0.9813,0.9814,0.9813
17,0.6916,1.6481,0.6809,0.6722,0.6957,0.6923,1.6356,0.6746,0.6959,0.6627,0.9822,0.0515,0.9822,0.9822,0.9822
18,0.6899,1.6581,0.6821,0.6651,0.7093,0.6933,1.6236,0.6791,0.7132,0.6598,0.9849,0.048,0.9848,0.9849,0.9848
19,0.6945,1.6964,0.6853,0.6684,0.714,0.6994,1.6703,0.6814,0.7159,0.6628,0.9885,0.0343,0.9885,0.9885,0.9885
20,0.6953,1.712,0.6848,0.6742,0.703,0.6975,1.6959,0.6789,0.7081,0.6639,0.9921,0.0248,0.9921,0.9921,0.9921
21,0.6978,1.7555,0.6868,0.6757,0.7049,0.7029,1.7056,0.6865,0.7171,0.6699,0.9919,0.0251,0.9919,0.9919,0.9919
22,0.6932,1.7574,0.6849,0.6681,0.7129,0.7034,1.6862,0.6888,0.7229,0.6691,0.9924,0.0217,0.9924,0.9924,0.9924
23,0.6977,1.836,0.6871,0.673,0.7102,0.7055,1.7854,0.6887,0.7195,0.6706,0.9946,0.0181,0.9946,0.9946,0.9946
24,0.7003,1.7924,0.6878,0.6762,0.7052,0.7029,1.7425,0.6839,0.7081,0.6686,0.9934,0.0201,0.9934,0.9934,0.9934
25,0.701,1.8782,0.6907,0.6792,0.7086,0.7059,1.8249,0.6883,0.7171,0.672,0.9946,0.0164,0.9946,0.9946,0.9946
26,0.7044,1.8537,0.695,0.6794,0.7204,0.6989,1.8257,0.6832,0.7188,0.6635,0.9946,0.0147,0.9946,0.9946,0.9946
27,0.7037,1.9014,0.6936,0.6767,0.7212,0.705,1.876,0.6903,0.7242,0.6704,0.9948,0.0151,0.9948,0.9948,0.9948
28,0.7041,1.8823,0.694,0.6764,0.7238,0.7031,1.856,0.6879,0.7241,0.6677,0.9963,0.0119,0.9963,0.9963,0.9963
29,0.7026,1.8713,0.6913,0.6743,0.7184,0.7027,1.8448,0.6876,0.723,0.6671,0.9957,0.0135,0.9957,0.9957,0.9957
30,0.7035,1.9699,0.6914,0.677,0.7165,0.7055,1.9307,0.6875,0.719,0.6703,0.9966,0.0109,0.9966,0.9966,0.9966
31,0.7028,1.9169,0.693,0.6797,0.7129,0.7055,1.8733,0.6901,0.7177,0.6729,0.9961,0.0105,0.9961,0.9961,0.996
32,0.703,1.9059,0.6938,0.6782,0.7188,0.7065,1.8625,0.6919,0.7213,0.6742,0.9968,0.0099,0.9968,0.9968,0.9968
33,0.7066,1.9461,0.6943,0.68,0.717,0.7032,1.9157,0.6871,0.7213,0.6682,0.9969,0.0089,0.9969,0.9969,0.9969
34,0.7021,1.8826,0.691,0.6765,0.714,0.7067,1.8424,0.6902,0.7222,0.6721,0.9969,0.0089,0.9969,0.9969,0.9969
35,0.704,1.9656,0.6928,0.679,0.7136,0.7069,1.9266,0.6903,0.718,0.6732,0.997,0.0091,0.997,0.997,0.997
36,0.7012,1.9291,0.6914,0.6749,0.7179,0.7069,1.8854,0.6895,0.7253,0.6695,0.997,0.0094,0.997,0.9971,0.997
37,0.7013,2.0002,0.6907,0.6755,0.7147,0.7041,1.9686,0.6877,0.7241,0.6674,0.9971,0.0092,0.9971,0.9971,0.9971
38,0.7041,1.9202,0.6929,0.6785,0.717,0.7069,1.87,0.6904,0.7238,0.6719,0.9973,0.0087,0.9973,0.9973,0.9973
39,0.703,1.9337,0.6909,0.6773,0.712,0.7071,1.902,0.692,0.7226,0.6736,0.9975,0.0082,0.9975,0.9975,0.9975
40,0.7041,1.994,0.693,0.6776,0.7179,0.7078,1.9507,0.6925,0.7228,0.6743,0.9971,0.0084,0.9971,0.9971,0.9971
41,0.7035,2.0281,0.6928,0.678,0.7167,0.706,1.977,0.6895,0.7211,0.6712,0.9966,0.0095,0.9966,0.9966,0.9966
42,0.7013,1.9854,0.6913,0.6758,0.7155,0.7048,1.946,0.6898,0.7219,0.6709,0.9969,0.0092,0.9969,0.9969,0.9969
43,0.7002,1.9919,0.6887,0.6754,0.71,0.7041,1.9456,0.6873,0.7155,0.6707,0.9968,0.0089,0.9968,0.9968,0.9968
44,0.7035,2.0296,0.6935,0.6779,0.7191,0.706,1.9761,0.6889,0.7237,0.6694,0.9972,0.008,0.9972,0.9972,0.9972
45,0.7041,1.972,0.6929,0.6805,0.7128,0.7057,1.9246,0.689,0.721,0.6708,0.997,0.009,0.997,0.997,0.997
46,0.7024,2.0123,0.6911,0.6781,0.7116,0.7067,1.9585,0.6885,0.7135,0.6733,0.997,0.0089,0.9971,0.9971,0.9971
47,0.7017,2.0375,0.6907,0.6765,0.7148,0.7057,1.987,0.6895,0.724,0.6709,0.9979,0.0069,0.9979,0.9979,0.9979
48,0.7026,1.9391,0.6917,0.6769,0.7154,0.7046,1.8912,0.6892,0.7241,0.6694,0.9979,0.0066,0.9979,0.9979,0.9979
49,0.7019,1.9985,0.6905,0.6765,0.7134,0.7074,1.9467,0.6905,0.7222,0.6724,0.9963,0.0093,0.9964,0.9964,0.9964
50,0.7059,1.9984,0.6947,0.6825,0.7128,0.7069,1.9683,0.6897,0.7187,0.6722,0.9971,0.0082,0.9971,0.9971,0.9971
51,0.7026,2.0068,0.6902,0.6769,0.7116,0.7055,1.9644,0.6875,0.7175,0.6702,0.9972,0.0076,0.9972,0.9972,0.9972
52,0.7048,1.9932,0.6937,0.6786,0.7181,0.7067,1.9523,0.6905,0.7251,0.6709,0.9974,0.0076,0.9974,0.9974,0.9974
53,0.7049,1.9759,0.6951,0.6786,0.7221,0.7078,1.9275,0.6925,0.7257,0.6732,0.9977,0.0069,0.9977,0.9977,0.9977
54,0.7033,2.0437,0.6931,0.6776,0.7208,0.7086,1.9941,0.6911,0.7244,0.6734,0.9974,0.0074,0.9974,0.9974,0.9974
55,0.7038,2.0057,0.6932,0.6792,0.7153,0.7062,1.9638,0.692,0.7213,0.6744,0.9974,0.0079,0.9974,0.9974,0.9974
