Epoch,Test Accuracy,Test Loss,Test F1-score,Test Precision,Test Recall,Val Accuracy,Val Loss,Val F1-score,Val Precision,Val Recall,Train Accuracy,Train Loss,Train F1-score,Train Precision,Train Recall
41,0.714,1.6061,0.7001,0.6888,0.7167,0.7135,1.586,0.6951,0.7204,0.6789,0.991,0.0265,0.991,0.991,0.991
42,0.7136,1.6117,0.6998,0.6885,0.7168,0.7144,1.5889,0.6957,0.7215,0.6794,0.9919,0.025,0.9919,0.9919,0.9919
43,0.7136,1.6121,0.6998,0.6886,0.7161,0.7142,1.5898,0.6955,0.7206,0.6795,0.9928,0.0232,0.9927,0.9927,0.9927
44,0.714,1.6186,0.7004,0.6884,0.7185,0.7146,1.5961,0.6956,0.7216,0.6793,0.9927,0.0227,0.9926,0.9926,0.9926
45,0.714,1.6172,0.7007,0.6886,0.7185,0.7137,1.595,0.6951,0.7205,0.679,0.9923,0.0232,0.9923,0.9923,0.9923
46,0.7141,1.6213,0.7002,0.6889,0.7173,0.7146,1.5982,0.6957,0.7211,0.6798,0.9916,0.0229,0.9915,0.9915,0.9915
47,0.7132,1.6195,0.6994,0.688,0.7162,0.7142,1.5975,0.6954,0.7208,0.6794,0.9915,0.0257,0.9915,0.9915,0.9915
48,0.7136,1.6204,0.6998,0.6885,0.7165,0.7147,1.5966,0.696,0.7214,0.6799,0.9915,0.0253,0.9915,0.9915,0.9915
49,0.7133,1.6203,0.6995,0.6884,0.716,0.7154,1.597,0.6968,0.7221,0.6808,0.9919,0.0237,0.9919,0.9919,0.9919
50,0.7141,1.6223,0.7003,0.6889,0.7172,0.7149,1.5988,0.6961,0.7215,0.6801,0.9912,0.0262,0.9912,0.9912,0.9912
51,0.7133,1.6242,0.6994,0.6881,0.7165,0.714,1.6005,0.6952,0.7206,0.6794,0.9918,0.0241,0.9917,0.9917,0.9917
52,0.7141,1.6239,0.7002,0.689,0.7171,0.7142,1.6,0.6954,0.7206,0.6796,0.9924,0.0227,0.9923,0.9923,0.9924
53,0.7133,1.6211,0.6996,0.6884,0.7162,0.7142,1.5991,0.6956,0.7207,0.6798,0.9918,0.0242,0.9917,0.9917,0.9917
54,0.7126,1.6197,0.6989,0.6878,0.7152,0.7137,1.5986,0.695,0.72,0.6792,0.9918,0.0242,0.9918,0.9918,0.9918
55,0.7127,1.6198,0.699,0.688,0.7153,0.7139,1.5988,0.6951,0.7202,0.6794,0.9923,0.0234,0.9923,0.9923,0.9923
Mean,0.706670909090909,1.4128872727272723,0.692450909090909,0.6840400000000001,0.7074927272727275,0.707889090909091,1.390643636363636,0.6885218181818182,0.7106618181818181,0.6756454545454547,0.9503872727272726,0.14433090909090912,0.9499327272727273,0.9499181818181818,0.9504454545454547
Std,0.015411307449609755,0.24521013894703506,0.019585651141581447,0.012662113216644023,0.02466716106520641,0.013493889875534935,0.2476709553715981,0.016057543409148875,0.02202225718330915,0.009760309235041498,0.08865744533198898,0.2454310756930037,0.09040480168857276,0.09042253916599328,0.08844571638849871
