Epoch,Test Accuracy,Test Loss,Test F1-score,Test Precision,Test Recall,Val Accuracy,Val Loss,Val F1-score,Val Precision,Val Recall,Train Accuracy,Train Loss,Train F1-score,Train Precision,Train Recall
41,0.8527,0.6885,0.7728,0.7537,0.8084,0.8452,0.8077,0.7662,0.8034,0.7453,0.9988,0.0043,0.9988,0.9988,0.9988
42,0.8579,0.6787,0.7756,0.7546,0.8122,0.8448,0.7917,0.7636,0.8011,0.7443,0.9989,0.0043,0.9989,0.9989,0.9989
43,0.8576,0.7061,0.7723,0.7455,0.8313,0.8481,0.8354,0.7662,0.8257,0.742,0.9989,0.0035,0.9989,0.9989,0.9989
44,0.8556,0.676,0.7739,0.7495,0.8228,0.8473,0.7849,0.7683,0.8197,0.7429,0.9992,0.0035,0.9992,0.9992,0.9992
45,0.8569,0.6862,0.775,0.7493,0.83,0.844,0.8121,0.7604,0.8168,0.736,0.9993,0.0032,0.9993,0.9993,0.9993
46,0.8585,0.6615,0.7776,0.7548,0.8176,0.8481,0.7728,0.7688,0.8091,0.7451,0.9989,0.0041,0.9989,0.9989,0.9989
47,0.8579,0.6839,0.778,0.7511,0.8306,0.8456,0.8064,0.7664,0.8169,0.7406,0.9991,0.0042,0.9991,0.9991,0.9991
48,0.8559,0.6958,0.7731,0.7482,0.8309,0.8452,0.8116,0.764,0.8207,0.7408,0.9994,0.0031,0.9994,0.9994,0.9994
49,0.8602,0.6599,0.7844,0.7699,0.8049,0.846,0.7825,0.7768,0.8034,0.7592,0.9992,0.0037,0.9992,0.9992,0.9992
50,0.8615,0.6892,0.7837,0.7603,0.8281,0.8456,0.8139,0.7667,0.8071,0.7463,0.9994,0.0026,0.9994,0.9994,0.9994
51,0.8608,0.6704,0.7878,0.7685,0.817,0.8432,0.7996,0.7654,0.7998,0.7453,0.9993,0.0027,0.9993,0.9993,0.9993
52,0.8602,0.6656,0.784,0.7662,0.8139,0.8477,0.7836,0.7714,0.8012,0.7535,0.9996,0.0025,0.9996,0.9996,0.9996
53,0.8602,0.6798,0.7817,0.7603,0.8226,0.8481,0.8074,0.7724,0.8157,0.749,0.9991,0.0032,0.9991,0.9991,0.9991
54,0.8572,0.6722,0.7788,0.7614,0.8055,0.8468,0.788,0.7726,0.8004,0.7539,0.9993,0.0034,0.9993,0.9993,0.9993
55,0.8589,0.6893,0.7793,0.7547,0.8209,0.8444,0.8139,0.7684,0.8088,0.7457,0.9989,0.0037,0.9989,0.9989,0.9989
56,0.8559,0.6875,0.7794,0.7598,0.8119,0.8452,0.7979,0.769,0.8038,0.7487,0.9998,0.0021,0.9998,0.9998,0.9998
57,0.8589,0.6778,0.7799,0.757,0.8253,0.8464,0.7996,0.7646,0.8174,0.7401,0.9996,0.0027,0.9996,0.9996,0.9996
58,0.8579,0.6708,0.7798,0.7568,0.8199,0.8477,0.7941,0.7702,0.811,0.747,0.9993,0.0035,0.9993,0.9993,0.9993
59,0.8602,0.6835,0.7837,0.7562,0.8319,0.8481,0.7989,0.7715,0.8174,0.7468,0.9987,0.0039,0.9987,0.9987,0.9987
60,0.8589,0.681,0.7816,0.7523,0.8344,0.844,0.8136,0.7704,0.8172,0.7447,0.9994,0.0026,0.9994,0.9994,0.9994
61,0.8598,0.6632,0.7863,0.7706,0.8101,0.844,0.7838,0.7638,0.7961,0.7451,0.9996,0.0024,0.9996,0.9996,0.9996
62,0.8605,0.6962,0.7823,0.7582,0.8234,0.8448,0.8193,0.7671,0.8097,0.7429,0.9992,0.0032,0.9992,0.9992,0.9992
63,0.8533,0.7042,0.771,0.7426,0.8252,0.8448,0.8262,0.7676,0.8173,0.7418,0.9992,0.0029,0.9992,0.9992,0.9992
64,0.8602,0.6695,0.779,0.7612,0.8166,0.8468,0.7919,0.7688,0.808,0.7491,0.9995,0.0035,0.9995,0.9995,0.9995
65,0.8592,0.6642,0.779,0.7594,0.8132,0.8473,0.792,0.77,0.8081,0.7488,0.9993,0.003,0.9993,0.9993,0.9993
66,0.8559,0.6867,0.7757,0.7499,0.8209,0.846,0.8093,0.7658,0.808,0.7418,0.9992,0.0033,0.9992,0.9992,0.9992
67,0.8592,0.6816,0.7772,0.754,0.824,0.8468,0.8008,0.7675,0.8204,0.7427,0.9996,0.0025,0.9996,0.9996,0.9996
68,0.8611,0.6753,0.7818,0.7662,0.805,0.8477,0.7975,0.7723,0.8057,0.753,0.999,0.0041,0.999,0.999,0.999
69,0.8582,0.6675,0.7779,0.7568,0.8181,0.8477,0.7928,0.7724,0.8164,0.749,0.9992,0.0034,0.9992,0.9992,0.9992
Mean,0.8460579710144928,0.6736695652173914,0.768376811594203,0.7540376811594202,0.7979173913043479,0.8359289855072465,0.7817971014492754,0.7588869565217392,0.7889449275362319,0.7445159420289855,0.9797840579710144,0.05891304347826089,0.9797043478260868,0.9797101449275362,0.9797086956521738
Std,0.027808464675119743,0.0307142441775216,0.02583435437852391,0.01434098509055197,0.04051235090003504,0.025993331166515386,0.04102742974492615,0.026248007840615695,0.04155392505079423,0.014061572826306842,0.060534653719483404,0.16856190686217565,0.06079049227804171,0.06078955779361611,0.06074914121671001
