Epoch,Test Accuracy,Test Loss,Test F1-score,Test Precision,Test Recall,Val Accuracy,Val Loss,Val F1-score,Val Precision,Val Recall,Train Accuracy,Train Loss,Train F1-score,Train Precision,Train Recall
1,0.5837,1.1267,0.5338,0.5404,0.5559,0.5839,1.1318,0.5353,0.5555,0.5439,0.49,1.387,0.4791,0.4738,0.4887
2,0.5925,1.0911,0.559,0.5818,0.5624,0.5989,1.0827,0.5607,0.5656,0.578,0.5903,1.1234,0.5856,0.5829,0.5903
3,0.6102,1.0614,0.574,0.6027,0.5657,0.6123,1.0634,0.5692,0.5621,0.5962,0.616,1.0408,0.6127,0.6105,0.6166
4,0.6142,1.0353,0.6008,0.5951,0.6271,0.6163,1.0277,0.5836,0.6122,0.5755,0.6378,0.9811,0.6349,0.6334,0.6381
5,0.6314,1.0171,0.6115,0.6251,0.6043,0.6297,1.0313,0.6005,0.5943,0.6114,0.6539,0.9409,0.6523,0.6508,0.6551
6,0.634,1.0116,0.623,0.6314,0.6327,0.6378,1.0085,0.6094,0.6189,0.6145,0.675,0.8972,0.6718,0.6703,0.6746
7,0.6293,1.052,0.604,0.6242,0.6065,0.6395,1.037,0.6056,0.6084,0.6204,0.6817,0.8627,0.68,0.6788,0.6823
8,0.6431,1.0219,0.6256,0.6159,0.653,0.6287,1.0604,0.5995,0.6331,0.5867,0.7,0.8235,0.6977,0.6968,0.6997
9,0.6432,1.0246,0.633,0.6441,0.6298,0.6392,1.0249,0.6197,0.621,0.6249,0.708,0.7901,0.7053,0.7045,0.7071
10,0.6814,0.9323,0.6699,0.67,0.6722,0.6729,0.9675,0.6504,0.658,0.6457,0.7556,0.6687,0.754,0.7536,0.7553
11,0.6847,0.9333,0.6802,0.6739,0.6967,0.6745,0.9626,0.6588,0.6782,0.6499,0.7781,0.6058,0.7778,0.7775,0.7789
12,0.6825,0.9836,0.6741,0.6722,0.6802,0.6804,1.0189,0.6605,0.6727,0.654,0.7988,0.556,0.7975,0.7973,0.7983
13,0.6793,1.0066,0.6758,0.6651,0.6947,0.6759,1.0524,0.6562,0.6751,0.6455,0.8067,0.5314,0.8063,0.8063,0.8068
14,0.6794,1.0232,0.6753,0.6625,0.6966,0.6764,1.0675,0.6599,0.6817,0.6472,0.8228,0.4924,0.8232,0.8231,0.8236
15,0.6704,1.0821,0.6671,0.6592,0.6795,0.6726,1.1266,0.6578,0.6789,0.6451,0.8327,0.4576,0.8316,0.8316,0.8319
16,0.6778,1.0672,0.6727,0.6666,0.6849,0.6651,1.138,0.6476,0.6575,0.6427,0.8414,0.4403,0.8407,0.8408,0.8409
17,0.6768,1.1184,0.6694,0.6616,0.6845,0.6726,1.1576,0.6551,0.6697,0.6474,0.8521,0.4131,0.852,0.852,0.8522
18,0.6739,1.1463,0.6698,0.6607,0.6817,0.6823,1.2044,0.6648,0.6815,0.6537,0.8595,0.3909,0.86,0.86,0.8601
19,0.6865,1.1526,0.6798,0.6717,0.6956,0.6851,1.2072,0.6642,0.6786,0.6563,0.8743,0.3448,0.8743,0.8741,0.8746
20,0.6853,1.1444,0.6793,0.6712,0.6909,0.686,1.2009,0.6674,0.684,0.6563,0.887,0.3158,0.8869,0.8869,0.887
21,0.6824,1.187,0.6768,0.6674,0.6904,0.6804,1.259,0.6643,0.679,0.6549,0.8935,0.2964,0.8933,0.8934,0.8934
22,0.6836,1.2336,0.6782,0.6684,0.6953,0.6754,1.315,0.6585,0.6747,0.6493,0.8983,0.2845,0.8989,0.8988,0.8991
23,0.6838,1.2556,0.6796,0.6663,0.6996,0.675,1.3325,0.6601,0.6769,0.6496,0.9034,0.268,0.9039,0.9039,0.904
24,0.6761,1.2724,0.671,0.6621,0.6866,0.6733,1.3424,0.6556,0.67,0.6478,0.909,0.2574,0.9088,0.9089,0.9089
25,0.6835,1.2996,0.6773,0.6708,0.6896,0.6825,1.3474,0.6646,0.6759,0.6581,0.9102,0.2513,0.9097,0.9097,0.9098
26,0.681,1.3077,0.6744,0.6671,0.6861,0.6768,1.3735,0.6587,0.6705,0.6516,0.9171,0.2317,0.9165,0.9165,0.9166
27,0.6825,1.3801,0.6758,0.6634,0.6928,0.6825,1.4216,0.6647,0.6817,0.6527,0.9201,0.2258,0.92,0.92,0.92
28,0.6847,1.365,0.6787,0.6657,0.6983,0.6836,1.4001,0.6664,0.6845,0.655,0.9214,0.2209,0.9208,0.9208,0.9209
29,0.6783,1.3604,0.673,0.6608,0.6895,0.675,1.4102,0.6603,0.6776,0.6483,0.9262,0.2083,0.9257,0.9258,0.9256
30,0.6817,1.3543,0.6776,0.665,0.6954,0.6797,1.3992,0.663,0.6757,0.6538,0.9248,0.2098,0.9247,0.9247,0.9247
31,0.6839,1.3716,0.6787,0.6659,0.6997,0.6815,1.4229,0.6658,0.6822,0.6558,0.9265,0.2022,0.9267,0.9266,0.9267
32,0.6829,1.3526,0.6789,0.6644,0.7026,0.6822,1.3978,0.6677,0.6881,0.6552,0.9289,0.1991,0.9284,0.9284,0.9284
33,0.6835,1.382,0.6768,0.6665,0.6921,0.6804,1.4398,0.6638,0.6785,0.6543,0.9276,0.2018,0.9273,0.9273,0.9274
34,0.685,1.3791,0.6785,0.6689,0.6931,0.6792,1.4305,0.6623,0.6748,0.6541,0.928,0.1971,0.9278,0.9278,0.9279
35,0.6865,1.3883,0.6815,0.6698,0.6992,0.6815,1.4392,0.667,0.6875,0.6543,0.9309,0.1975,0.9311,0.9312,0.9311
36,0.6806,1.3966,0.6727,0.6618,0.6891,0.6818,1.4591,0.6651,0.687,0.6521,0.931,0.1876,0.931,0.9311,0.931
37,0.6833,1.422,0.679,0.6656,0.7,0.6803,1.47,0.6651,0.685,0.6524,0.9344,0.1874,0.9343,0.9342,0.9344
38,0.6819,1.4189,0.6759,0.6644,0.6945,0.6803,1.4724,0.6639,0.6838,0.6524,0.9339,0.1796,0.9334,0.9335,0.9335
39,0.6799,1.4033,0.6765,0.6657,0.6918,0.6752,1.4589,0.6583,0.6695,0.6505,0.9324,0.1873,0.9326,0.9326,0.9326
40,0.6829,1.4067,0.6778,0.6661,0.6955,0.6769,1.4628,0.6612,0.6768,0.6505,0.9341,0.1853,0.9338,0.9339,0.9337
41,0.6858,1.4105,0.68,0.6705,0.696,0.6815,1.4651,0.6649,0.6796,0.6558,0.9352,0.1857,0.9354,0.9354,0.9356
