Epoch,Test Accuracy,Test Loss,Test F1-score,Test Precision,Test Recall,Val Accuracy,Val Loss,Val F1-score,Val Precision,Val Recall,Train Accuracy,Train Loss,Train F1-score,Train Precision,Train Recall
42,0.854,0.6732,0.7771,0.77,0.787,0.8411,0.7721,0.7721,0.7849,0.7653,0.998,0.0078,0.998,0.998,0.998
43,0.855,0.6733,0.7768,0.769,0.7879,0.8407,0.7719,0.7708,0.7875,0.7615,0.9979,0.0079,0.9979,0.9979,0.9979
44,0.8563,0.6755,0.7785,0.77,0.7908,0.8395,0.7736,0.7691,0.7849,0.7608,0.9982,0.0073,0.9982,0.9982,0.9982
45,0.8559,0.6752,0.7781,0.7677,0.7929,0.8432,0.772,0.7711,0.7911,0.76,0.9975,0.0086,0.9975,0.9975,0.9975
46,0.8543,0.6756,0.7779,0.7682,0.7919,0.844,0.7722,0.7722,0.7918,0.7614,0.9978,0.0092,0.9978,0.9978,0.9977
47,0.8553,0.6772,0.7784,0.7691,0.7919,0.842,0.7716,0.7694,0.7861,0.7601,0.9979,0.01,0.9979,0.9978,0.9979
48,0.8543,0.6777,0.7768,0.7683,0.789,0.842,0.7715,0.7695,0.7861,0.7603,0.9978,0.0092,0.9977,0.9977,0.9977
49,0.8533,0.6786,0.7767,0.7682,0.7894,0.8407,0.7726,0.7679,0.7836,0.7596,0.9981,0.0096,0.9981,0.9981,0.9981
Mean,0.8426265306122449,0.6474591836734694,0.7668795918367346,0.7670163265306121,0.7730387755102042,0.8305653061224489,0.7272673469387755,0.7599877551020409,0.7685489795918367,0.760469387755102,0.967434693877551,0.0995204081632653,0.967334693877551,0.9674428571428572,0.967373469387755
Std,0.032316209654948476,0.06877636136531985,0.034391768513651624,0.021057157798663684,0.04156391070952525,0.027602993127409867,0.06904778052115765,0.03013186044049457,0.03897361352274649,0.01742570185197755,0.08474545354329341,0.24231857300840548,0.08540214563810347,0.08523997252854242,0.08490757419961181
