Epoch,Test Accuracy,Test Loss,Test F1-score,Test Precision,Test Recall,Val Accuracy,Val Loss,Val F1-score,Val Precision,Val Recall,Train Accuracy,Train Loss,Train F1-score,Train Precision,Train Recall
1,0.7083,0.8261,0.6201,0.6626,0.6066,0.7157,0.8310,0.6301,0.6142,0.6849,0.5580,1.2983,0.5585,0.5600,0.5574
2,0.6529,1.0466,0.5799,0.6789,0.5628,0.6542,1.0765,0.5787,0.5654,0.6638,0.7495,0.7188,0.7497,0.7510,0.7489
3,0.6825,0.9563,0.6148,0.6940,0.5912,0.6770,0.9891,0.6019,0.5809,0.6793,0.8067,0.5468,0.8071,0.8082,0.8066
4,0.7979,0.6285,0.7233,0.7441,0.7107,0.7870,0.6781,0.7033,0.6920,0.7224,0.8387,0.4649,0.8392,0.8402,0.8387
5,0.8031,0.6493,0.7306,0.7680,0.7162,0.7821,0.6988,0.6987,0.6820,0.7308,0.8574,0.4048,0.8584,0.8592,0.8580
6,0.7696,0.7309,0.7021,0.7237,0.6953,0.7833,0.7267,0.7130,0.6978,0.7371,0.8808,0.3416,0.8818,0.8823,0.8815
7,0.7806,0.7207,0.6946,0.7191,0.6959,0.7699,0.7383,0.6931,0.6902,0.7162,0.8905,0.3196,0.8902,0.8907,0.8899
8,0.7917,0.6777,0.7096,0.7358,0.7056,0.7813,0.7152,0.6994,0.6900,0.7304,0.9031,0.2791,0.9034,0.9038,0.9031
9,0.8198,0.5811,0.7510,0.7392,0.7799,0.8029,0.6330,0.7174,0.7344,0.7118,0.9098,0.2565,0.9099,0.9100,0.9098
10,0.8171,0.6480,0.7429,0.7462,0.7540,0.7996,0.7644,0.7090,0.7109,0.7176,0.9151,0.2375,0.9153,0.9153,0.9153
11,0.7637,0.8513,0.7002,0.7325,0.6797,0.7593,0.8688,0.6947,0.6800,0.7230,0.9226,0.2209,0.9221,0.9223,0.9220
12,0.7669,0.8242,0.6937,0.7115,0.6927,0.7589,0.8738,0.6789,0.6742,0.6968,0.9238,0.2280,0.9242,0.9245,0.9241
13,0.8067,0.7430,0.7203,0.7232,0.7196,0.8049,0.7652,0.7233,0.7215,0.7268,0.9330,0.1969,0.9331,0.9332,0.9330
14,0.8289,0.6267,0.7444,0.7341,0.7603,0.8196,0.6613,0.7450,0.7544,0.7403,0.9309,0.1974,0.9313,0.9314,0.9313
15,0.8074,0.7206,0.7235,0.7238,0.7408,0.8110,0.7031,0.7477,0.7558,0.7505,0.9328,0.1893,0.9328,0.9330,0.9328
16,0.8158,0.6684,0.7420,0.7375,0.7517,0.8167,0.7292,0.7382,0.7441,0.7359,0.9418,0.1685,0.9421,0.9423,0.9420
17,0.8256,0.6856,0.7421,0.7263,0.7619,0.8134,0.7892,0.7281,0.7436,0.7162,0.9498,0.1472,0.9493,0.9493,0.9494
18,0.7956,0.7909,0.7211,0.7420,0.7209,0.7882,0.8175,0.7084,0.6953,0.7334,0.9432,0.1660,0.9430,0.9431,0.9430
19,0.7898,0.8001,0.7169,0.7401,0.7127,0.7800,0.8147,0.7037,0.6968,0.7277,0.9436,0.1600,0.9430,0.9432,0.9430
20,0.8237,0.7358,0.7423,0.7376,0.7568,0.8053,0.8002,0.7275,0.7345,0.7279,0.9510,0.1434,0.9510,0.9511,0.9509
21,0.8129,0.7673,0.7361,0.7597,0.7191,0.7967,0.8809,0.7133,0.6995,0.7335,0.9521,0.1381,0.9518,0.9518,0.9519
22,0.8129,0.7404,0.7260,0.7332,0.7295,0.8049,0.7884,0.7353,0.7325,0.7465,0.9560,0.1288,0.9560,0.9560,0.9560
23,0.8214,0.7869,0.7469,0.7442,0.7634,0.8159,0.8733,0.7259,0.7308,0.7263,0.9612,0.1070,0.9613,0.9614,0.9613
24,0.8103,0.7387,0.7327,0.7388,0.7480,0.8138,0.7838,0.7320,0.7399,0.7362,0.9593,0.1205,0.9593,0.9593,0.9593
25,0.8204,0.7276,0.7416,0.7510,0.7416,0.8086,0.7789,0.7256,0.7269,0.7361,0.9602,0.1168,0.9603,0.9603,0.9602
26,0.8064,0.8166,0.7354,0.7497,0.7301,0.8102,0.8399,0.7491,0.7424,0.7599,0.9659,0.1077,0.9656,0.9656,0.9656
27,0.8054,0.8434,0.7145,0.7371,0.7064,0.7992,0.9196,0.7035,0.6981,0.7252,0.9608,0.1176,0.9608,0.9608,0.9608
28,0.8044,0.9211,0.7309,0.7483,0.7203,0.8098,0.9605,0.7383,0.7257,0.7553,0.9652,0.0987,0.9652,0.9654,0.9652
29,0.8096,0.7688,0.7398,0.7568,0.7277,0.8098,0.8106,0.7472,0.7392,0.7577,0.9634,0.1103,0.9635,0.9635,0.9635
