Epoch,Test Accuracy,Test Loss,Test F1-score,Test Precision,Test Recall,Val Accuracy,Val Loss,Val F1-score,Val Precision,Val Recall,Train Accuracy,Train Loss,Train F1-score,Train Precision,Train Recall
1,0.2175,2.0419,0.1601,0.1927,0.1851,0.2166,2.0645,0.1598,0.1819,0.1977,0.1556,2.2398,0.1553,0.1552,0.1556
2,0.1797,1.9946,0.1361,0.1778,0.2041,0.1813,1.9936,0.1353,0.1958,0.1847,0.1675,2.1892,0.1671,0.167,0.1676
3,0.2371,1.8989,0.1755,0.2193,0.2102,0.2304,1.9076,0.1737,0.202,0.2232,0.1874,2.1349,0.1849,0.1838,0.1871
4,0.2105,1.9803,0.2071,0.2597,0.2586,0.2027,2.0016,0.1977,0.248,0.2491,0.2252,2.0494,0.2201,0.2172,0.2249
5,0.3651,1.6747,0.2721,0.3109,0.2782,0.3589,1.6775,0.2711,0.2741,0.3164,0.2592,1.9647,0.2521,0.2483,0.2582
6,0.4025,1.6024,0.3285,0.3888,0.331,0.3887,1.6354,0.3134,0.3149,0.3689,0.3153,1.8248,0.3085,0.3032,0.3164
7,0.4223,1.6053,0.3378,0.4039,0.3717,0.4122,1.6235,0.3266,0.3354,0.3959,0.3709,1.7051,0.3596,0.3536,0.3694
8,0.3396,1.8707,0.3122,0.3234,0.3983,0.3258,1.8975,0.2986,0.3913,0.315,0.4024,1.6033,0.3947,0.389,0.4031
9,0.466,1.3986,0.4212,0.4564,0.4473,0.4633,1.4053,0.4175,0.443,0.4588,0.4249,1.5463,0.4122,0.4054,0.4228
10,0.5047,1.2835,0.459,0.4852,0.465,0.5064,1.2814,0.4575,0.4607,0.4891,0.4833,1.3771,0.4718,0.4653,0.4838
11,0.5189,1.2592,0.4599,0.5011,0.4715,0.5153,1.2556,0.4521,0.4626,0.5044,0.5002,1.3326,0.4878,0.4819,0.4994
12,0.5272,1.2472,0.4738,0.5202,0.4653,0.5174,1.252,0.4606,0.4531,0.5132,0.5131,1.2933,0.5004,0.4951,0.5113
13,0.5213,1.2385,0.4827,0.5242,0.4743,0.5192,1.2508,0.4764,0.4696,0.5215,0.5293,1.2602,0.518,0.5132,0.5286
14,0.5252,1.2273,0.4832,0.5238,0.4795,0.5265,1.2297,0.4769,0.4763,0.5174,0.5335,1.2375,0.5208,0.5153,0.5314
15,0.51,1.2839,0.4736,0.4943,0.4987,0.5009,1.2999,0.459,0.484,0.4873,0.5346,1.2309,0.5234,0.5188,0.533
16,0.5507,1.1867,0.4978,0.5512,0.4909,0.5515,1.1727,0.4964,0.4898,0.5481,0.5351,1.2243,0.5261,0.5206,0.5368
17,0.5453,1.2059,0.5113,0.5555,0.4971,0.5354,1.216,0.4915,0.4807,0.5322,0.5452,1.1975,0.5367,0.5308,0.5478
18,0.5485,1.1919,0.5067,0.55,0.4991,0.5475,1.1971,0.4949,0.4921,0.5297,0.5515,1.1864,0.5436,0.5388,0.5526
19,0.5653,1.1583,0.5135,0.5691,0.5074,0.5566,1.1637,0.5,0.496,0.5572,0.578,1.1134,0.566,0.5611,0.5771
20,0.5651,1.1351,0.5303,0.5648,0.5198,0.5677,1.136,0.5243,0.5154,0.558,0.5816,1.1025,0.5738,0.5696,0.5832
21,0.5627,1.1374,0.5335,0.5621,0.5238,0.5641,1.1415,0.5238,0.5166,0.5521,0.5871,1.0937,0.5776,0.5734,0.5874
22,0.5759,1.1349,0.5291,0.5696,0.5252,0.5693,1.1402,0.5134,0.5113,0.5551,0.584,1.0921,0.5767,0.5727,0.5856
23,0.568,1.1633,0.5268,0.5729,0.5185,0.5519,1.1738,0.5004,0.4973,0.55,0.5949,1.0725,0.5848,0.5808,0.5932
24,0.5699,1.1423,0.5247,0.5753,0.5161,0.565,1.1521,0.5124,0.5073,0.5629,0.5862,1.0831,0.5787,0.5736,0.588
25,0.5701,1.1374,0.5303,0.5765,0.5215,0.5677,1.1445,0.518,0.5131,0.5592,0.5934,1.0658,0.5847,0.5803,0.5941
26,0.5768,1.1272,0.5418,0.5802,0.5329,0.5686,1.1354,0.5203,0.5136,0.5581,0.5975,1.0557,0.5877,0.5839,0.596
27,0.5751,1.1142,0.5542,0.5739,0.5433,0.5718,1.124,0.535,0.5245,0.5571,0.5966,1.0618,0.5862,0.5826,0.5942
28,0.5833,1.1104,0.5467,0.5894,0.5293,0.573,1.1223,0.5255,0.5107,0.5695,0.6053,1.0335,0.5945,0.5907,0.6032
29,0.5819,1.1073,0.5535,0.5859,0.5392,0.5758,1.1182,0.5343,0.5224,0.5654,0.6001,1.0551,0.5909,0.5869,0.5997
30,0.5864,1.1037,0.5569,0.5882,0.5441,0.577,1.1143,0.5349,0.5236,0.5673,0.6122,1.0214,0.6024,0.5998,0.6098
31,0.5816,1.1158,0.5459,0.5852,0.5367,0.5777,1.1256,0.5329,0.5265,0.5672,0.6128,1.0271,0.6034,0.6,0.6118
32,0.5819,1.108,0.5459,0.5858,0.534,0.5775,1.1179,0.5304,0.5215,0.5679,0.611,1.0248,0.5995,0.5963,0.6084
33,0.591,1.0913,0.5598,0.5821,0.5478,0.582,1.1027,0.5402,0.5286,0.5657,0.6096,1.0253,0.6008,0.5973,0.6096
34,0.5841,1.1059,0.5529,0.5883,0.5371,0.5775,1.1177,0.5355,0.5219,0.5709,0.6079,1.0311,0.5994,0.5961,0.6074
35,0.5812,1.1124,0.5553,0.5874,0.543,0.5784,1.1183,0.5399,0.529,0.5689,0.6118,1.0182,0.6037,0.6004,0.6125
36,0.5868,1.1125,0.5539,0.5907,0.5404,0.5768,1.1221,0.5343,0.5217,0.5719,0.6137,1.017,0.6069,0.6036,0.6139
37,0.5933,1.0907,0.5611,0.5917,0.5489,0.5832,1.1018,0.5366,0.5263,0.5693,0.6131,1.0148,0.6021,0.5984,0.6106
38,0.5928,1.0899,0.5686,0.5903,0.5565,0.5836,1.0997,0.5439,0.5319,0.5691,0.6111,1.0229,0.6025,0.5989,0.6108
