,surprise,fear,disgust,happy,sad,angry,neutral
surprise,0.9518072289156626,0.024096385542168676,0.0,0.0,0.0,0.0,0.024096385542168676
fear,0.12,0.36,0.08,0.04,0.4,0.0,0.0
disgust,0.0,0.0,0.7457627118644068,0.0,0.0,0.13559322033898305,0.11864406779661017
happy,0.0,0.0,0.0,1.0,0.0,0.0,0.0
sad,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.0,0.7142857142857143,0.0,0.17857142857142858
angry,0.022222222222222223,0.0,0.26666666666666666,0.022222222222222223,0.37777777777777777,0.08888888888888889,0.2222222222222222
neutral,0.025295109612141653,0.00505902192242833,0.0,0.023608768971332208,0.05902192242833052,0.0016863406408094434,0.8853288364249579
