Epoch,Test Accuracy,Test Loss,Test F1-score,Test Precision,Test Recall,Val Accuracy,Val Loss,Val F1-score,Val Precision,Val Recall,Train Accuracy,Train Loss,Train F1-score,Train Precision,Train Recall
41,0.8550,0.6807,0.7883,0.7713,0.8108,0.8497,0.7397,0.7789,0.8012,0.7627,0.9948,0.0157,0.9947,0.9947,0.9947
42,0.8533,0.6763,0.7883,0.7765,0.8028,0.8509,0.7394,0.7749,0.7938,0.7615,0.9965,0.0136,0.9965,0.9966,0.9965
43,0.8553,0.7074,0.7876,0.7648,0.8223,0.8481,0.7802,0.7703,0.8055,0.7504,0.9944,0.0178,0.9943,0.9943,0.9944
44,0.8540,0.6782,0.7863,0.7680,0.8112,0.8501,0.7453,0.7712,0.7958,0.7563,0.9956,0.0146,0.9956,0.9956,0.9956
45,0.8585,0.6953,0.7927,0.7730,0.8197,0.8509,0.7688,0.7749,0.8041,0.7567,0.9945,0.0171,0.9945,0.9945,0.9945
46,0.8566,0.6773,0.7887,0.7655,0.8211,0.8525,0.7502,0.7760,0.8071,0.7564,0.9965,0.0130,0.9965,0.9966,0.9965
47,0.8582,0.7000,0.7907,0.7662,0.8246,0.8521,0.7713,0.7757,0.8075,0.7554,0.9949,0.0155,0.9949,0.9949,0.9949
48,0.8553,0.6986,0.7869,0.7671,0.8161,0.8473,0.7626,0.7724,0.8012,0.7538,0.9941,0.0185,0.9941,0.9941,0.9941
49,0.8530,0.6938,0.7856,0.7666,0.8114,0.8473,0.7673,0.7709,0.7986,0.7537,0.9947,0.0161,0.9947,0.9947,0.9947
50,0.8530,0.6925,0.7907,0.7715,0.8204,0.8440,0.7630,0.7653,0.7933,0.7495,0.9951,0.0153,0.9951,0.9951,0.9951
