,surprise,fear,disgust,happy,sad,angry,neutral
surprise,0.9879518072289156,0.0,0.012048192771084338,0.0,0.0,0.0,0.0
fear,0.12,0.44,0.08,0.0,0.36,0.0,0.0
disgust,0.0,0.0,0.7288135593220338,0.0,0.01694915254237288,0.23728813559322035,0.01694915254237288
happy,0.0,0.0,0.014492753623188406,0.9565217391304348,0.028985507246376812,0.0,0.0
sad,0.03571428571428571,0.0,0.07142857142857142,0.0,0.8571428571428571,0.0,0.03571428571428571
angry,0.0,0.0,0.5777777777777777,0.0,0.2222222222222222,0.08888888888888889,0.1111111111111111
neutral,0.03541315345699832,0.0,0.03035413153456998,0.047217537942664416,0.09274873524451939,0.0016863406408094434,0.7925801011804384
