Epoch,Test Accuracy,Test Loss,Test F1-score,Test Precision,Test Recall,Val Accuracy,Val Loss,Val F1-score,Val Precision,Val Recall,Train Accuracy,Train Loss,Train F1-score,Train Precision,Train Recall
1,0.5691,1.1808,0.5392,0.5863,0.5289,0.5655,1.2024,0.5290,0.5239,0.5717,0.5324,1.2794,0.5234,0.5209,0.5316
2,0.6009,1.1131,0.5628,0.6080,0.5659,0.6034,1.0918,0.5569,0.5639,0.5899,0.6398,0.9954,0.6332,0.6317,0.6384
3,0.5967,1.1043,0.5704,0.6161,0.5608,0.6085,1.0914,0.5771,0.5673,0.6126,0.6748,0.8960,0.6705,0.6695,0.6743
4,0.6258,1.0551,0.5928,0.6305,0.5862,0.6301,1.0594,0.5952,0.5882,0.6277,0.6901,0.8519,0.6889,0.6874,0.6919
5,0.6406,1.0123,0.6239,0.6299,0.6387,0.6482,1.0066,0.6188,0.6376,0.6177,0.7132,0.7842,0.7098,0.7088,0.7120
6,0.6503,0.9721,0.6354,0.6488,0.6293,0.6503,0.9847,0.6325,0.6314,0.6394,0.7287,0.7491,0.7271,0.7262,0.7288
7,0.6422,1.0159,0.6264,0.6264,0.6470,0.6456,1.0285,0.6265,0.6449,0.6252,0.7394,0.7177,0.7373,0.7368,0.7390
8,0.6535,1.0278,0.6467,0.6467,0.6534,0.6648,1.0214,0.6442,0.6562,0.6394,0.7601,0.6631,0.7601,0.7597,0.7611
9,0.6513,1.0951,0.6421,0.6483,0.6513,0.6557,1.0736,0.6410,0.6561,0.6459,0.7775,0.6236,0.7761,0.7758,0.7771
10,0.6895,1.0268,0.6834,0.6769,0.6939,0.6869,1.0219,0.6725,0.6853,0.6656,0.8342,0.4645,0.8336,0.8338,0.8338
11,0.6807,1.0638,0.6748,0.6709,0.6841,0.6853,1.0720,0.6694,0.6796,0.6642,0.8680,0.3781,0.8679,0.8680,0.8680
12,0.6867,1.1014,0.6845,0.6761,0.6970,0.6891,1.1071,0.6746,0.6897,0.6648,0.8897,0.3183,0.8896,0.8897,0.8897
13,0.6796,1.1713,0.6773,0.6658,0.6935,0.6916,1.1476,0.6761,0.6908,0.6666,0.9062,0.2759,0.9054,0.9055,0.9055
14,0.6863,1.1929,0.6832,0.6787,0.6924,0.6858,1.2152,0.6697,0.6799,0.6641,0.9175,0.2425,0.9174,0.9174,0.9175
15,0.6902,1.2918,0.6857,0.6735,0.7067,0.6895,1.2963,0.6730,0.6988,0.6582,0.9268,0.2165,0.9267,0.9268,0.9267
16,0.6874,1.3148,0.6872,0.6785,0.7011,0.6924,1.2984,0.6797,0.6939,0.6710,0.9326,0.1974,0.9328,0.9328,0.9327
17,0.6878,1.3871,0.6838,0.6700,0.7052,0.6865,1.3993,0.6687,0.6918,0.6548,0.9400,0.1760,0.9400,0.9401,0.9400
18,0.6846,1.4040,0.6849,0.6769,0.6967,0.6813,1.4179,0.6702,0.6835,0.6618,0.9475,0.1554,0.9475,0.9474,0.9475
19,0.6941,1.4159,0.6914,0.6821,0.7036,0.6970,1.4247,0.6799,0.6964,0.6683,0.9591,0.1234,0.9594,0.9595,0.9594
20,0.6917,1.4502,0.6887,0.6769,0.7048,0.6985,1.4508,0.6805,0.6948,0.6701,0.9692,0.0940,0.9692,0.9692,0.9692
21,0.6941,1.4636,0.6906,0.6798,0.7053,0.6971,1.4810,0.6805,0.7010,0.6679,0.9720,0.0857,0.9719,0.9719,0.9719
22,0.6953,1.5301,0.6897,0.6764,0.7089,0.7011,1.5230,0.6849,0.7034,0.6723,0.9754,0.0781,0.9753,0.9753,0.9753
23,0.6959,1.5689,0.6943,0.6837,0.7099,0.6930,1.5872,0.6748,0.6926,0.6643,0.9778,0.0670,0.9779,0.9779,0.9779
24,0.6931,1.6864,0.6888,0.6730,0.7126,0.6968,1.6849,0.6775,0.7010,0.6632,0.9800,0.0601,0.9800,0.9800,0.9800
25,0.6934,1.6114,0.6895,0.6774,0.7060,0.6964,1.6046,0.6788,0.6988,0.6652,0.9791,0.0607,0.9790,0.9790,0.9790
26,0.6911,1.6995,0.6860,0.6731,0.7054,0.6989,1.6837,0.6822,0.7047,0.6682,0.9816,0.0571,0.9817,0.9817,0.9817
27,0.6927,1.6630,0.6870,0.6743,0.7058,0.6956,1.6544,0.6764,0.6964,0.6642,0.9813,0.0560,0.9813,0.9813,0.9813
28,0.6931,1.6897,0.6889,0.6772,0.7067,0.6963,1.6851,0.6795,0.6984,0.6681,0.9835,0.0489,0.9835,0.9835,0.9836
29,0.6943,1.6913,0.6900,0.6788,0.7067,0.6964,1.6865,0.6776,0.6972,0.6655,0.9841,0.0458,0.9841,0.9841,0.9841
30,0.6948,1.6815,0.6914,0.6772,0.7106,0.6989,1.6632,0.6822,0.7007,0.6692,0.9856,0.0438,0.9856,0.9856,0.9856
31,0.6935,1.7157,0.6903,0.6775,0.7082,0.6968,1.6932,0.6811,0.6994,0.6686,0.9867,0.0387,0.9867,0.9867,0.9867
32,0.6939,1.7005,0.6911,0.6794,0.7074,0.6942,1.6707,0.6775,0.6953,0.6657,0.9867,0.0385,0.9867,0.9867,0.9868
33,0.6927,1.7161,0.6870,0.6739,0.7061,0.6963,1.6972,0.6788,0.6992,0.6651,0.9872,0.0375,0.9873,0.9873,0.9873
34,0.6942,1.7700,0.6900,0.6749,0.7118,0.6987,1.7545,0.6821,0.7046,0.6674,0.9883,0.0339,0.9883,0.9883,0.9883
35,0.6945,1.7872,0.6897,0.6753,0.7094,0.6977,1.7718,0.6809,0.7044,0.6655,0.9887,0.0338,0.9888,0.9888,0.9888
36,0.6935,1.7170,0.6907,0.6773,0.7098,0.6992,1.6941,0.6826,0.7045,0.6684,0.9872,0.0362,0.9872,0.9872,0.9872
37,0.6941,1.7762,0.6926,0.6784,0.7120,0.6998,1.7564,0.6825,0.7049,0.6679,0.9890,0.0331,0.9890,0.9890,0.9890
38,0.6967,1.7910,0.6908,0.6777,0.7105,0.6999,1.7669,0.6825,0.7046,0.6690,0.9900,0.0312,0.9900,0.9900,0.9900
39,0.6946,1.7912,0.6895,0.6769,0.7075,0.6958,1.7683,0.6786,0.6981,0.6656,0.9903,0.0304,0.9902,0.9902,0.9902
40,0.6925,1.7856,0.6887,0.6751,0.7082,0.6951,1.7532,0.6774,0.6965,0.6647,0.9900,0.0306,0.9900,0.9900,0.9900
41,0.6943,1.7900,0.6909,0.6755,0.7123,0.6982,1.7683,0.6815,0.7041,0.6664,0.9896,0.0308,0.9897,0.9897,0.9897
42,0.6953,1.7891,0.6919,0.6786,0.7106,0.6989,1.7645,0.6805,0.7008,0.6673,0.9896,0.0294,0.9896,0.9897,0.9896
