,angry,disgust,fear,happy,neutral,sad,surprise
angry,0.6666666666666666,0.0,0.0,0.022222222222222223,0.17777777777777778,0.13333333333333333,0.0
disgust,0.5084745762711864,0.4067796610169492,0.0,0.01694915254237288,0.05084745762711865,0.01694915254237288,0.0
fear,0.2,0.0,0.08,0.0,0.16,0.4,0.16
happy,0.0,0.0,0.0,0.9855072463768116,0.014492753623188406,0.0,0.0
neutral,0.07251264755480608,0.0,0.02866779089376054,0.013490725126475547,0.7942664418212478,0.0893760539629005,0.0016863406408094434
sad,0.17857142857142858,0.0,0.03571428571428571,0.0,0.14285714285714285,0.6428571428571429,0.0
surprise,0.060240963855421686,0.0,0.012048192771084338,0.03614457831325301,0.04819277108433735,0.0,0.8433734939759037
