,surprise,fear,disgust,happy,sad,angry,neutral
surprise,0.9879518072289156,0.0,0.0,0.0,0.012048192771084338,0.0,0.0
fear,0.16,0.16,0.08,0.04,0.56,0.0,0.0
disgust,0.0,0.0,0.711864406779661,0.01694915254237288,0.0,0.2033898305084746,0.06779661016949153
happy,0.0,0.0,0.0,1.0,0.0,0.0,0.0
sad,0.03571428571428571,0.0,0.03571428571428571,0.0,0.7857142857142857,0.0,0.14285714285714285
angry,0.022222222222222223,0.0,0.5555555555555556,0.022222222222222223,0.24444444444444444,0.1111111111111111,0.044444444444444446
neutral,0.026981450252951095,0.0,0.008431703204047217,0.03035413153456998,0.05733558178752108,0.0016863406408094434,0.8752107925801011
