,surprise,fear,disgust,happy,sad,angry,neutral
surprise,0.9759036144578314,0.0,0.012048192771084338,0.0,0.012048192771084338,0.0,0.0
fear,0.08,0.4,0.16,0.04,0.16,0.04,0.12
disgust,0.0,0.0,0.8813559322033898,0.0,0.0,0.0847457627118644,0.03389830508474576
happy,0.0,0.0,0.0,1.0,0.0,0.0,0.0
sad,0.03571428571428571,0.0,0.21428571428571427,0.0,0.6428571428571429,0.0,0.10714285714285714
angry,0.022222222222222223,0.0,0.7111111111111111,0.0,0.044444444444444446,0.08888888888888889,0.13333333333333333
neutral,0.01517706576728499,0.0,0.01854974704890388,0.021922428330522766,0.08094435075885328,0.008431703204047217,0.8549747048903878
