Epoch,Test Accuracy,Test Loss,Test F1-score,Test Precision,Test Recall,Val Accuracy,Val Loss,Val F1-score,Val Precision,Val Recall,Train Accuracy,Train Loss,Train F1-score,Train Precision,Train Recall
1,0.6359,1.0775,0.5646,0.6396,0.5515,0.6436,1.0669,0.5741,0.5582,0.6449,0.5488,1.3713,0.5481,0.5494,0.5474
2,0.7168,0.8418,0.6365,0.6946,0.6247,0.7173,0.8586,0.6374,0.6215,0.6891,0.7274,0.7647,0.7282,0.7298,0.7271
3,0.7190,0.8046,0.6291,0.6892,0.6080,0.7149,0.8425,0.6244,0.6050,0.6903,0.7924,0.5872,0.7925,0.7931,0.7922
4,0.6669,1.0308,0.6215,0.6865,0.6108,0.6603,1.0564,0.6126,0.6023,0.6747,0.8286,0.4956,0.8292,0.8302,0.8286
5,0.7810,0.6876,0.7046,0.7101,0.7188,0.7813,0.6824,0.6990,0.7229,0.7017,0.8481,0.4243,0.8485,0.8492,0.8482
6,0.7480,0.8410,0.6606,0.7026,0.6576,0.7377,0.8939,0.6490,0.6423,0.6903,0.8664,0.3747,0.8662,0.8668,0.8659
7,0.7731,0.6827,0.6958,0.7150,0.6960,0.7768,0.6750,0.6962,0.6923,0.7154,0.8765,0.3572,0.8763,0.8766,0.8761
8,0.7513,0.8340,0.6587,0.6958,0.6545,0.7466,0.8647,0.6433,0.6474,0.6702,0.8840,0.3206,0.8834,0.8836,0.8833
9,0.7679,0.8455,0.6631,0.6962,0.6746,0.7568,0.8787,0.6568,0.6681,0.6873,0.8953,0.2948,0.8961,0.8963,0.8960
10,0.7813,0.7720,0.6920,0.7076,0.6904,0.7760,0.8044,0.6823,0.6852,0.6955,0.8985,0.2854,0.8985,0.8987,0.8985
11,0.8103,0.6585,0.7434,0.7465,0.7434,0.8065,0.6882,0.7179,0.7201,0.7187,0.9115,0.2556,0.9114,0.9115,0.9115
12,0.7627,0.8706,0.6796,0.7195,0.6607,0.7585,0.9108,0.6702,0.6534,0.7074,0.9140,0.2492,0.9139,0.9142,0.9138
13,0.7715,0.8134,0.6924,0.7327,0.6723,0.7515,0.8997,0.6569,0.6438,0.6937,0.9159,0.2318,0.9155,0.9156,0.9154
14,0.7842,0.7612,0.6838,0.6914,0.6898,0.7723,0.7938,0.6740,0.6829,0.6823,0.9242,0.2192,0.9239,0.9241,0.9238
15,0.7536,0.9030,0.6681,0.7175,0.6403,0.7532,0.9177,0.6704,0.6435,0.7167,0.9306,0.2053,0.9307,0.9308,0.9306
16,0.7947,0.7154,0.7221,0.7301,0.7233,0.7898,0.7744,0.7110,0.7106,0.7227,0.9339,0.1943,0.9337,0.9336,0.9337
17,0.7989,0.7776,0.7130,0.7121,0.7239,0.7988,0.7842,0.7131,0.7228,0.7139,0.9381,0.1804,0.9383,0.9384,0.9383
18,0.7614,0.8830,0.6943,0.7420,0.6734,0.7646,0.9188,0.6901,0.6684,0.7430,0.9312,0.1889,0.9319,0.9320,0.9318
19,0.8083,0.7410,0.7252,0.7539,0.7049,0.8008,0.7485,0.7140,0.7005,0.7333,0.9415,0.1769,0.9412,0.9413,0.9412
20,0.8155,0.7046,0.7381,0.7393,0.7391,0.8196,0.7473,0.7433,0.7475,0.7401,0.9467,0.1503,0.9466,0.9466,0.9465
21,0.7813,0.8769,0.6899,0.7009,0.6940,0.7825,0.9024,0.6895,0.6966,0.6999,0.9421,0.1611,0.9421,0.9422,0.9421
22,0.7846,0.8485,0.6996,0.7130,0.6984,0.7849,0.8918,0.6979,0.6972,0.7125,0.9478,0.1578,0.9482,0.9482,0.9482
23,0.7924,0.8078,0.7106,0.7338,0.6949,0.7780,0.8961,0.6827,0.6716,0.7052,0.9517,0.1403,0.9517,0.9517,0.9517
24,0.8080,0.7179,0.7197,0.7464,0.7022,0.7894,0.7993,0.7028,0.6863,0.7268,0.9504,0.1498,0.9498,0.9499,0.9498
25,0.8116,0.7752,0.7356,0.7347,0.7394,0.8118,0.8121,0.7366,0.7418,0.7351,0.9514,0.1414,0.9519,0.9518,0.9520
26,0.8018,0.8164,0.7114,0.7235,0.7042,0.7971,0.8475,0.7108,0.6990,0.7308,0.9579,0.1166,0.9579,0.9579,0.9578
27,0.7836,0.8320,0.7133,0.7433,0.6964,0.7690,0.9120,0.6802,0.6648,0.7066,0.9489,0.1437,0.9489,0.9490,0.9489
28,0.8106,0.7800,0.7339,0.7368,0.7400,0.7967,0.7982,0.7053,0.7130,0.7027,0.9532,0.1329,0.9531,0.9532,0.9531
29,0.8012,0.8846,0.7275,0.7439,0.7219,0.7939,0.9869,0.7025,0.6993,0.7159,0.9628,0.1096,0.9629,0.9630,0.9628
30,0.7979,0.8550,0.7257,0.7498,0.7135,0.7927,0.9385,0.6952,0.6860,0.7152,0.9563,0.1271,0.9561,0.9561,0.9561
31,0.8028,0.8215,0.7242,0.7363,0.7174,0.7910,0.8513,0.7084,0.6997,0.7222,0.9601,0.1082,0.9600,0.9600,0.9600
32,0.8100,0.8231,0.7196,0.7275,0.7208,0.7935,0.9456,0.6945,0.6936,0.7038,0.9607,0.1163,0.9608,0.9608,0.9608
33,0.8080,0.8499,0.7257,0.7233,0.7343,0.8086,0.8747,0.7168,0.7244,0.7150,0.9659,0.1037,0.9661,0.9660,0.9661
34,0.8129,0.7939,0.7279,0.7324,0.7337,0.8114,0.8531,0.7107,0.7210,0.7142,0.9633,0.1041,0.9632,0.9632,0.9632
35,0.8070,0.8456,0.7092,0.7264,0.7095,0.7943,0.9209,0.6876,0.6944,0.6964,0.9679,0.1002,0.9678,0.9678,0.9677
36,0.7920,0.9304,0.7079,0.7376,0.6915,0.7890,0.9958,0.7024,0.6923,0.7226,0.9623,0.1074,0.9623,0.9624,0.9623
37,0.8070,0.8632,0.7326,0.7327,0.7420,0.7955,0.8819,0.7126,0.7170,0.7138,0.9661,0.0996,0.9661,0.9661,0.9661
38,0.8067,0.8015,0.7266,0.7414,0.7154,0.8016,0.8438,0.7244,0.7131,0.7399,0.9677,0.0968,0.9675,0.9675,0.9675
39,0.8276,0.7647,0.7604,0.7646,0.7639,0.8147,0.8771,0.7255,0.7371,0.7232,0.9674,0.0912,0.9676,0.9677,0.9675
40,0.8165,0.8059,0.7381,0.7437,0.7374,0.8024,0.9192,0.7142,0.7194,0.7143,0.9671,0.0960,0.9673,0.9673,0.9673
