,surprise,fear,disgust,happy,sad,angry,neutral
surprise,0.9879518072289156,0.0,0.012048192771084338,0.0,0.0,0.0,0.0
fear,0.16,0.8,0.04,0.0,0.0,0.0,0.0
disgust,0.0,0.0,0.7966101694915254,0.01694915254237288,0.0,0.13559322033898305,0.05084745762711865
happy,0.0,0.0,0.0,1.0,0.0,0.0,0.0
sad,0.32142857142857145,0.03571428571428571,0.10714285714285714,0.0,0.32142857142857145,0.03571428571428571,0.17857142857142858
angry,0.17777777777777778,0.022222222222222223,0.3333333333333333,0.06666666666666667,0.08888888888888889,0.06666666666666667,0.24444444444444444
neutral,0.10623946037099494,0.008431703204047217,0.0016863406408094434,0.05396290050590219,0.00505902192242833,0.003372681281618887,0.821247892074199
