,angry,disgust,fear,happy,neutral,sad,surprise
angry,0.4888888888888889,0.0,0.06666666666666667,0.0,0.24444444444444444,0.2,0.0
disgust,0.6779661016949152,0.2033898305084746,0.0,0.03389830508474576,0.05084745762711865,0.03389830508474576,0.0
fear,0.2,0.0,0.32,0.0,0.08,0.32,0.08
happy,0.0,0.0,0.0,1.0,0.0,0.0,0.0
neutral,0.05902192242833052,0.0,0.05733558178752108,0.011804384485666104,0.8229342327150084,0.047217537942664416,0.0016863406408094434
sad,0.17857142857142858,0.0,0.17857142857142858,0.0,0.10714285714285714,0.5357142857142857,0.0
surprise,0.060240963855421686,0.0,0.012048192771084338,0.0,0.024096385542168676,0.012048192771084338,0.891566265060241
