,angry,disgust,fear,happy,neutral,sad,surprise
angry,0.4666666666666667,0.0,0.0,0.0,0.28888888888888886,0.24444444444444444,0.0
disgust,0.5423728813559322,0.23728813559322035,0.0,0.05084745762711865,0.15254237288135594,0.01694915254237288,0.0
fear,0.16,0.0,0.2,0.24,0.08,0.28,0.04
happy,0.0,0.0,0.0,1.0,0.0,0.0,0.0
neutral,0.003372681281618887,0.0,0.006745362563237774,0.016863406408094434,0.8701517706576728,0.10286677908937605,0.0
sad,0.14285714285714285,0.0,0.07142857142857142,0.0,0.17857142857142858,0.6071428571428571,0.0
surprise,0.07228915662650602,0.0,0.04819277108433735,0.04819277108433735,0.04819277108433735,0.03614457831325301,0.7469879518072289
