,surprise,fear,disgust,happy,sad,angry,neutral
surprise,0.9879518072289156,0.0,0.0,0.012048192771084338,0.0,0.0,0.0
fear,0.12,0.16,0.16,0.08,0.44,0.0,0.04
disgust,0.0,0.0,0.7966101694915254,0.01694915254237288,0.0,0.15254237288135594,0.03389830508474576
happy,0.0,0.0,0.014492753623188406,0.9855072463768116,0.0,0.0,0.0
sad,0.03571428571428571,0.0,0.0,0.0,0.8571428571428571,0.0,0.10714285714285714
angry,0.022222222222222223,0.0,0.4666666666666667,0.0,0.2,0.2,0.1111111111111111
neutral,0.04384485666104553,0.008431703204047217,0.01517706576728499,0.04384485666104553,0.04215851602023609,0.0016863406408094434,0.8448566610455311
