Epoch,Test Accuracy,Test Loss,Test F1-score,Test Precision,Test Recall,Val Accuracy,Val Loss,Val F1-score,Val Precision,Val Recall,Train Accuracy,Train Loss,Train F1-score,Train Precision,Train Recall
1,0.3928,1.6622,0.3386,0.3752,0.5429,0.4041,1.6817,0.3377,0.5675,0.3768,0.3297,1.8311,0.3275,0.3269,0.3300
2,0.6255,1.0325,0.5330,0.5900,0.6205,0.6167,1.0641,0.5172,0.5922,0.5752,0.5513,1.2063,0.5511,0.5522,0.5514
3,0.5016,1.5175,0.4154,0.5376,0.5611,0.4949,1.5001,0.4129,0.5762,0.5352,0.6340,1.0097,0.6313,0.6321,0.6314
4,0.6666,0.9081,0.5634,0.6210,0.6000,0.6468,0.9280,0.5489,0.5868,0.6193,0.6694,0.9117,0.6709,0.6722,0.6701
5,0.6734,0.9565,0.5775,0.6283,0.5869,0.6554,1.0289,0.5657,0.5792,0.6219,0.6963,0.8394,0.6970,0.6982,0.6962
6,0.7044,0.8452,0.6211,0.7020,0.5947,0.7010,0.8953,0.6144,0.5938,0.6934,0.7249,0.7638,0.7266,0.7273,0.7260
7,0.7073,0.8686,0.6233,0.6906,0.6104,0.6957,0.8674,0.6111,0.5922,0.6767,0.7441,0.7164,0.7438,0.7452,0.7431
8,0.6939,0.9255,0.5981,0.6719,0.6171,0.6827,0.9577,0.5888,0.6027,0.6598,0.7501,0.6943,0.7503,0.7516,0.7497
9,0.7402,0.7635,0.6385,0.6927,0.6436,0.7263,0.8426,0.6234,0.6304,0.6667,0.7761,0.6132,0.7764,0.7773,0.7758
10,0.7973,0.5868,0.7208,0.7601,0.6946,0.7747,0.6935,0.6852,0.6632,0.7170,0.8548,0.4140,0.8551,0.8558,0.8549
11,0.7999,0.6192,0.7259,0.7589,0.7179,0.7927,0.6649,0.7171,0.7050,0.7446,0.8819,0.3337,0.8814,0.8816,0.8815
12,0.8132,0.5916,0.7365,0.7577,0.7255,0.7931,0.7054,0.7133,0.7035,0.7322,0.8919,0.3028,0.8924,0.8927,0.8924
13,0.7777,0.7420,0.7186,0.7513,0.7260,0.7625,0.8093,0.7017,0.6984,0.7366,0.9019,0.2784,0.9028,0.9032,0.9026
14,0.7927,0.7035,0.7240,0.7506,0.7148,0.7743,0.7938,0.7006,0.6946,0.7236,0.9095,0.2612,0.9091,0.9094,0.9090
15,0.8211,0.6090,0.7430,0.7539,0.7403,0.7967,0.7004,0.7132,0.7097,0.7259,0.9161,0.2393,0.9169,0.9171,0.9168
